"","name","rank","friday","sunday","simulationID"
"793124","Donaldson, Jamie",44,144,291,"6125"
"865124","Dubuisson, Victor",39,142,290,"6125"
"937124","Dufner, Jason",24,142,285,"6125"
"1009124","Els, Ernie",54,146,NA,"6125"
"1081124","English, Harris",73,151,NA,"6125"
"1153124","Fitzpatrick, Matthew",27,145,286,"6125"
"1225124","Fowler, Rickie",15,140,283,"6125"
"1297124","Garcia, Sergio",54,146,NA,"6125"
"1369124","Gomez, Fabian",44,141,291,"6125"
"1441124","Grace, Branden",20,137,284,"6125"
"1513124","Grillo, Emiliano",65,148,NA,"6125"
"1585124","Haas, Bill",54,146,NA,"6125"
"1657124","Herman, Jim",62,147,NA,"6125"
"1729124","Hoffman, Charley",44,145,291,"6125"
"1801124","Holmes, J.B.",77,153,NA,"6125"
"1873124","Horschel, Billy",67,149,NA,"6125"
"1945124","Immelman, Trevor",47,141,293,"6125"
"2017124","Jaidee, Thongchai",27,145,286,"6125"
"2089124","Johnson, Dustin",2,134,276,"6125"
"2161124","Johnson, Zach",6,140,280,"6125"
"2233124","Kaufman, Smylie",62,147,NA,"6125"
"2305124","Kaymer, Martin",20,140,284,"6125"
"2377124","Kirk, Chris",73,151,NA,"6125"
"2449124","Kisner, Kevin",54,146,NA,"6125"
"2521124","Kjeldsen, Soren",15,136,283,"6125"
"2593124","Knox, Russell",5,139,279,"6125"
"2665124","Koepka, Brooks",6,138,280,"6125"
"2737124","Kuchar, Matt",10,143,281,"6125"
"2809124","Lahiri, Anirban",73,151,NA,"6125"
"2881124","Langer, Bernhard",39,143,290,"6125"
"2953124","Lee, Danny",67,149,NA,"6125"
"3025124","Leishman, Marc",54,146,NA,"6125"
"3097124","Lingmerth, David",39,141,290,"6125"
"3169124","Love III, Davis",27,141,286,"6125"
"3241124","Lowry, Shane",33,144,288,"6125"
"3313124","Mahan, Hunter",47,145,293,"6125"
"3385124","Matsuyama, Hideki",6,138,280,"6125"
"3457124","McDowell, Graeme",47,144,293,"6125"
"3529124","McIlroy, Rory",20,143,284,"6125"
"3601124","Merritt, Troy",2,141,276,"6125"
"3673124","Mickelson, Phil",65,148,NA,"6125"
"3745124","Moore, Ryan",39,141,290,"6125"
"3817124","Na, Kevin",71,150,NA,"6125"
"3889124","Oosthuizen, Louis",37,142,289,"6125"
"3961124","Piercy, Scott",33,143,288,"6125"
"4033124","Poulter, Ian",54,146,NA,"6125"
"4105124","Reed, Patrick",13,141,282,"6125"
"4177124","Rose, Justin",2,140,276,"6125"
"4249124","Schwartzel, Charl",67,149,NA,"6125"
"4321124","Scott, Adam",15,139,283,"6125"
"4393124","Simpson, Webb",76,152,NA,"6125"
"4465124","Singh, Vijay",10,141,281,"6125"
"4537124","Smith, Cameron",71,150,NA,"6125"
"4609124","Snedeker, Brandt",54,146,NA,"6125"
"4681124","Spieth, Jordan",6,140,280,"6125"
"4753124","Stenson, Henrik",10,140,281,"6125"
"4825124","Streb, Robert",39,144,290,"6125"
"4897124","Streelman, Kevin",27,142,286,"6125"
"4969124","Sullivan, Andy",52,143,295,"6125"
"5041124","Taylor, Vaughn",33,145,288,"6125"
"5113124","Thomas, Justin",77,153,NA,"6125"
"5185124","Walker, Jimmy",27,144,286,"6125"
"5257124","Watson, Bubba",1,141,274,"6125"
"5329124","Weir, Mike",79,156,NA,"6125"
"5401124","Westwood, Lee",33,141,288,"6125"
"5473124","Wiesberger, Bernd",47,140,293,"6125"
"5545124","Willett, Danny",15,139,283,"6125"
"5617124","Wood, Chris",62,147,NA,"6125"
"1126","An, Byeong Hun",52,140,299,"6126"
"73125","Aphibarnrat, Kiradech",50,146,295,"6126"
"145125","Berger, Daniel",60,148,NA,"6126"
"217125","Bowditch, Steven",76,155,NA,"6126"
"289125","Bradley, Keegan",12,145,282,"6126"
"361125","Cabrera Bello, Rafa",22,142,286,"6126"
"433125","Cabrera, Angel",71,152,NA,"6126"
"505125","Casey, Paul",27,145,287,"6126"
"577125","Clarke, Darren",48,146,293,"6126"
"649125","Day, Jason",2,138,273,"6126"
"721125","DeChambeau, Bryson",62,149,NA,"6126"
"793125","Donaldson, Jamie",27,143,287,"6126"
"865125","Dubuisson, Victor",47,146,292,"6126"
"937125","Dufner, Jason",71,152,NA,"6126"
"1009125","Els, Ernie",22,144,286,"6126"
"1081125","English, Harris",33,145,288,"6126"
"1153125","Fitzpatrick, Matthew",20,141,285,"6126"
"1225125","Fowler, Rickie",5,140,278,"6126"
"1297125","Garcia, Sergio",16,145,284,"6126"
"1369125","Gomez, Fabian",51,144,298,"6126"
"1441125","Grace, Branden",53,147,NA,"6126"
"1513125","Grillo, Emiliano",1,137,270,"6126"
"1585125","Haas, Bill",16,142,284,"6126"
"1657125","Herman, Jim",43,146,291,"6126"
"1729125","Hoffman, Charley",22,141,286,"6126"
"1801125","Holmes, J.B.",12,145,282,"6126"
"1873125","Horschel, Billy",36,143,289,"6126"
"1945125","Immelman, Trevor",53,147,NA,"6126"
"2017125","Jaidee, Thongchai",27,143,287,"6126"
"2089125","Johnson, Dustin",62,149,NA,"6126"
"2161125","Johnson, Zach",33,140,288,"6126"
"2233125","Kaufman, Smylie",12,144,282,"6126"
"2305125","Kaymer, Martin",8,145,280,"6126"
"2377125","Kirk, Chris",27,144,287,"6126"
"2449125","Kisner, Kevin",71,152,NA,"6126"
"2521125","Kjeldsen, Soren",65,150,NA,"6126"
"2593125","Knox, Russell",36,146,289,"6126"
"2665125","Koepka, Brooks",22,144,286,"6126"
"2737125","Kuchar, Matt",65,150,NA,"6126"
"2809125","Lahiri, Anirban",36,145,289,"6126"
"2881125","Langer, Bernhard",74,153,NA,"6126"
"2953125","Lee, Danny",65,150,NA,"6126"
"3025125","Leishman, Marc",33,141,288,"6126"
"3097125","Lingmerth, David",53,147,NA,"6126"
"3169125","Love III, Davis",79,157,NA,"6126"
"3241125","Lowry, Shane",43,145,291,"6126"
"3313125","Mahan, Hunter",43,144,291,"6126"
"3385125","Matsuyama, Hideki",36,143,289,"6126"
"3457125","McDowell, Graeme",77,156,NA,"6126"
"3529125","McIlroy, Rory",5,143,278,"6126"
"3601125","Merritt, Troy",43,145,291,"6126"
"3673125","Mickelson, Phil",16,141,284,"6126"
"3745125","Moore, Ryan",27,145,287,"6126"
"3817125","Na, Kevin",62,149,NA,"6126"
"3889125","Oosthuizen, Louis",60,148,NA,"6126"
"3961125","Piercy, Scott",53,147,NA,"6126"
"4033125","Poulter, Ian",53,147,NA,"6126"
"4105125","Reed, Patrick",10,142,281,"6126"
"4177125","Rose, Justin",10,140,281,"6126"
"4249125","Schwartzel, Charl",8,142,280,"6126"
"4321125","Scott, Adam",16,143,284,"6126"
"4393125","Simpson, Webb",22,145,286,"6126"
"4465125","Singh, Vijay",27,145,287,"6126"
"4537125","Smith, Cameron",69,151,NA,"6126"
"4609125","Snedeker, Brandt",15,145,283,"6126"
"4681125","Spieth, Jordan",2,137,273,"6126"
"4753125","Stenson, Henrik",36,143,289,"6126"
"4825125","Streb, Robert",69,151,NA,"6126"
"4897125","Streelman, Kevin",20,144,285,"6126"
"4969125","Sullivan, Andy",5,137,278,"6126"
"5041125","Taylor, Vaughn",48,143,293,"6126"
"5113125","Thomas, Justin",53,147,NA,"6126"
"5185125","Walker, Jimmy",36,146,289,"6126"
"5257125","Watson, Bubba",2,136,273,"6126"
"5329125","Weir, Mike",77,156,NA,"6126"
"5401125","Westwood, Lee",74,153,NA,"6126"
"5473125","Wiesberger, Bernd",65,150,NA,"6126"
"5545125","Willett, Danny",36,146,289,"6126"
"5617125","Wood, Chris",53,147,NA,"6126"
"1127","An, Byeong Hun",58,147,NA,"6127"
"73126","Aphibarnrat, Kiradech",52,146,294,"6127"
"145126","Berger, Daniel",33,144,288,"6127"
"217126","Bowditch, Steven",76,151,NA,"6127"
"289126","Bradley, Keegan",13,140,283,"6127"
"361126","Cabrera Bello, Rafa",73,150,NA,"6127"
"433126","Cabrera, Angel",61,148,NA,"6127"
"505126","Casey, Paul",17,145,284,"6127"
"577126","Clarke, Darren",10,146,281,"6127"
"649126","Day, Jason",38,140,289,"6127"
"721126","DeChambeau, Bryson",61,148,NA,"6127"
"793126","Donaldson, Jamie",38,144,289,"6127"
"865126","Dubuisson, Victor",66,149,NA,"6127"
"937126","Dufner, Jason",51,143,293,"6127"
"1009126","Els, Ernie",47,144,291,"6127"
"1081126","English, Harris",26,140,287,"6127"
"1153126","Fitzpatrick, Matthew",13,137,283,"6127"
"1225126","Fowler, Rickie",26,146,287,"6127"
"1297126","Garcia, Sergio",47,146,291,"6127"
"1369126","Gomez, Fabian",52,145,294,"6127"
"1441126","Grace, Branden",10,142,281,"6127"
"1513126","Grillo, Emiliano",33,144,288,"6127"
"1585126","Haas, Bill",56,145,295,"6127"
"1657126","Herman, Jim",17,138,284,"6127"
"1729126","Hoffman, Charley",13,142,283,"6127"
"1801126","Holmes, J.B.",5,137,279,"6127"
"1873126","Horschel, Billy",7,140,280,"6127"
"1945126","Immelman, Trevor",52,144,294,"6127"
"2017126","Jaidee, Thongchai",61,148,NA,"6127"
"2089126","Johnson, Dustin",17,143,284,"6127"
"2161126","Johnson, Zach",26,142,287,"6127"
"2233126","Kaufman, Smylie",24,139,286,"6127"
"2305126","Kaymer, Martin",13,141,283,"6127"
"2377126","Kirk, Chris",58,147,NA,"6127"
"2449126","Kisner, Kevin",38,146,289,"6127"
"2521126","Kjeldsen, Soren",78,154,NA,"6127"
"2593126","Knox, Russell",73,150,NA,"6127"
"2665126","Koepka, Brooks",45,144,290,"6127"
"2737126","Kuchar, Matt",3,138,277,"6127"
"2809126","Lahiri, Anirban",52,146,294,"6127"
"2881126","Langer, Bernhard",61,148,NA,"6127"
"2953126","Lee, Danny",7,142,280,"6127"
"3025126","Leishman, Marc",66,149,NA,"6127"
"3097126","Lingmerth, David",66,149,NA,"6127"
"3169126","Love III, Davis",38,145,289,"6127"
"3241126","Lowry, Shane",61,148,NA,"6127"
"3313126","Mahan, Hunter",26,142,287,"6127"
"3385126","Matsuyama, Hideki",3,137,277,"6127"
"3457126","McDowell, Graeme",73,150,NA,"6127"
"3529126","McIlroy, Rory",2,136,274,"6127"
"3601126","Merritt, Troy",47,146,291,"6127"
"3673126","Mickelson, Phil",38,146,289,"6127"
"3745126","Moore, Ryan",24,141,286,"6127"
"3817126","Na, Kevin",22,141,285,"6127"
"3889126","Oosthuizen, Louis",50,146,292,"6127"
"3961126","Piercy, Scott",26,146,287,"6127"
"4033126","Poulter, Ian",26,142,287,"6127"
"4105126","Reed, Patrick",66,149,NA,"6127"
"4177126","Rose, Justin",66,149,NA,"6127"
"4249126","Schwartzel, Charl",17,141,284,"6127"
"4321126","Scott, Adam",1,132,271,"6127"
"4393126","Simpson, Webb",78,154,NA,"6127"
"4465126","Singh, Vijay",58,147,NA,"6127"
"4537126","Smith, Cameron",57,145,298,"6127"
"4609126","Snedeker, Brandt",5,139,279,"6127"
"4681126","Spieth, Jordan",33,145,288,"6127"
"4753126","Stenson, Henrik",38,142,289,"6127"
"4825126","Streb, Robert",66,149,NA,"6127"
"4897126","Streelman, Kevin",22,142,285,"6127"
"4969126","Sullivan, Andy",17,141,284,"6127"
"5041126","Taylor, Vaughn",66,149,NA,"6127"
"5113126","Thomas, Justin",26,143,287,"6127"
"5185126","Walker, Jimmy",7,141,280,"6127"
"5257126","Watson, Bubba",12,142,282,"6127"
"5329126","Weir, Mike",76,151,NA,"6127"
"5401126","Westwood, Lee",33,146,288,"6127"
"5473126","Wiesberger, Bernd",38,144,289,"6127"
"5545126","Willett, Danny",45,143,290,"6127"
"5617126","Wood, Chris",33,145,288,"6127"
"1128","An, Byeong Hun",34,144,288,"6128"
"73127","Aphibarnrat, Kiradech",65,148,NA,"6128"
"145127","Berger, Daniel",13,140,282,"6128"
"217127","Bowditch, Steven",26,142,287,"6128"
"289127","Bradley, Keegan",59,147,NA,"6128"
"361127","Cabrera Bello, Rafa",16,144,284,"6128"
"433127","Cabrera, Angel",46,144,293,"6128"
"505127","Casey, Paul",10,142,279,"6128"
"577127","Clarke, Darren",39,145,290,"6128"
"649127","Day, Jason",2,135,274,"6128"
"721127","DeChambeau, Bryson",50,139,294,"6128"
"793127","Donaldson, Jamie",43,144,292,"6128"
"865127","Dubuisson, Victor",76,153,NA,"6128"
"937127","Dufner, Jason",59,147,NA,"6128"
"1009127","Els, Ernie",76,153,NA,"6128"
"1081127","English, Harris",26,144,287,"6128"
"1153127","Fitzpatrick, Matthew",37,142,289,"6128"
"1225127","Fowler, Rickie",7,144,278,"6128"
"1297127","Garcia, Sergio",16,141,284,"6128"
"1369127","Gomez, Fabian",52,146,NA,"6128"
"1441127","Grace, Branden",23,144,286,"6128"
"1513127","Grillo, Emiliano",16,139,284,"6128"
"1585127","Haas, Bill",52,146,NA,"6128"
"1657127","Herman, Jim",23,144,286,"6128"
"1729127","Hoffman, Charley",26,145,287,"6128"
"1801127","Holmes, J.B.",7,141,278,"6128"
"1873127","Horschel, Billy",7,141,278,"6128"
"1945127","Immelman, Trevor",65,148,NA,"6128"
"2017127","Jaidee, Thongchai",79,154,NA,"6128"
"2089127","Johnson, Dustin",26,139,287,"6128"
"2161127","Johnson, Zach",14,144,283,"6128"
"2233127","Kaufman, Smylie",52,146,NA,"6128"
"2305127","Kaymer, Martin",71,150,NA,"6128"
"2377127","Kirk, Chris",65,148,NA,"6128"
"2449127","Kisner, Kevin",50,140,294,"6128"
"2521127","Kjeldsen, Soren",46,144,293,"6128"
"2593127","Knox, Russell",34,141,288,"6128"
"2665127","Koepka, Brooks",10,141,279,"6128"
"2737127","Kuchar, Matt",59,147,NA,"6128"
"2809127","Lahiri, Anirban",74,152,NA,"6128"
"2881127","Langer, Bernhard",52,146,NA,"6128"
"2953127","Lee, Danny",73,151,NA,"6128"
"3025127","Leishman, Marc",43,145,292,"6128"
"3097127","Lingmerth, David",34,143,288,"6128"
"3169127","Love III, Davis",74,152,NA,"6128"
"3241127","Lowry, Shane",46,145,293,"6128"
"3313127","Mahan, Hunter",26,144,287,"6128"
"3385127","Matsuyama, Hideki",43,143,292,"6128"
"3457127","McDowell, Graeme",65,148,NA,"6128"
"3529127","McIlroy, Rory",12,142,281,"6128"
"3601127","Merritt, Troy",26,142,287,"6128"
"3673127","Mickelson, Phil",26,142,287,"6128"
"3745127","Moore, Ryan",5,139,276,"6128"
"3817127","Na, Kevin",46,145,293,"6128"
"3889127","Oosthuizen, Louis",26,144,287,"6128"
"3961127","Piercy, Scott",16,142,284,"6128"
"4033127","Poulter, Ian",65,148,NA,"6128"
"4105127","Reed, Patrick",14,142,283,"6128"
"4177127","Rose, Justin",1,132,270,"6128"
"4249127","Schwartzel, Charl",52,146,NA,"6128"
"4321127","Scott, Adam",16,140,284,"6128"
"4393127","Simpson, Webb",23,139,286,"6128"
"4465127","Singh, Vijay",71,150,NA,"6128"
"4537127","Smith, Cameron",70,149,NA,"6128"
"4609127","Snedeker, Brandt",59,147,NA,"6128"
"4681127","Spieth, Jordan",6,136,277,"6128"
"4753127","Stenson, Henrik",4,139,275,"6128"
"4825127","Streb, Robert",52,146,NA,"6128"
"4897127","Streelman, Kevin",41,145,291,"6128"
"4969127","Sullivan, Andy",59,147,NA,"6128"
"5041127","Taylor, Vaughn",22,139,285,"6128"
"5113127","Thomas, Justin",59,147,NA,"6128"
"5185127","Walker, Jimmy",16,144,284,"6128"
"5257127","Watson, Bubba",37,144,289,"6128"
"5329127","Weir, Mike",76,153,NA,"6128"
"5401127","Westwood, Lee",41,145,291,"6128"
"5473127","Wiesberger, Bernd",2,135,274,"6128"
"5545127","Willett, Danny",52,146,NA,"6128"
"5617127","Wood, Chris",39,141,290,"6128"
"1129","An, Byeong Hun",63,149,NA,"6129"
"73128","Aphibarnrat, Kiradech",79,158,NA,"6129"
"145128","Berger, Daniel",41,144,291,"6129"
"217128","Bowditch, Steven",78,156,NA,"6129"
"289128","Bradley, Keegan",18,141,284,"6129"
"361128","Cabrera Bello, Rafa",51,147,NA,"6129"
"433128","Cabrera, Angel",51,147,NA,"6129"
"505128","Casey, Paul",22,144,286,"6129"
"577128","Clarke, Darren",59,148,NA,"6129"
"649128","Day, Jason",4,143,278,"6129"
"721128","DeChambeau, Bryson",47,141,292,"6129"
"793128","Donaldson, Jamie",36,143,289,"6129"
"865128","Dubuisson, Victor",51,147,NA,"6129"
"937128","Dufner, Jason",40,144,290,"6129"
"1009128","Els, Ernie",41,144,291,"6129"
"1081128","English, Harris",47,146,292,"6129"
"1153128","Fitzpatrick, Matthew",14,142,283,"6129"
"1225128","Fowler, Rickie",31,144,288,"6129"
"1297128","Garcia, Sergio",47,145,292,"6129"
"1369128","Gomez, Fabian",51,147,NA,"6129"
"1441128","Grace, Branden",63,149,NA,"6129"
"1513128","Grillo, Emiliano",10,137,282,"6129"
"1585128","Haas, Bill",18,140,284,"6129"
"1657128","Herman, Jim",36,144,289,"6129"
"1729128","Hoffman, Charley",31,143,288,"6129"
"1801128","Holmes, J.B.",70,151,NA,"6129"
"1873128","Horschel, Billy",6,141,281,"6129"
"1945128","Immelman, Trevor",70,151,NA,"6129"
"2017128","Jaidee, Thongchai",36,140,289,"6129"
"2089128","Johnson, Dustin",68,150,NA,"6129"
"2161128","Johnson, Zach",6,144,281,"6129"
"2233128","Kaufman, Smylie",63,149,NA,"6129"
"2305128","Kaymer, Martin",31,141,288,"6129"
"2377128","Kirk, Chris",14,144,283,"6129"
"2449128","Kisner, Kevin",63,149,NA,"6129"
"2521128","Kjeldsen, Soren",18,138,284,"6129"
"2593128","Knox, Russell",73,152,NA,"6129"
"2665128","Koepka, Brooks",26,142,287,"6129"
"2737128","Kuchar, Matt",6,142,281,"6129"
"2809128","Lahiri, Anirban",73,152,NA,"6129"
"2881128","Langer, Bernhard",75,153,NA,"6129"
"2953128","Lee, Danny",75,153,NA,"6129"
"3025128","Leishman, Marc",51,147,NA,"6129"
"3097128","Lingmerth, David",2,137,275,"6129"
"3169128","Love III, Davis",36,144,289,"6129"
"3241128","Lowry, Shane",50,142,295,"6129"
"3313128","Mahan, Hunter",14,144,283,"6129"
"3385128","Matsuyama, Hideki",41,143,291,"6129"
"3457128","McDowell, Graeme",41,145,291,"6129"
"3529128","McIlroy, Rory",63,149,NA,"6129"
"3601128","Merritt, Troy",10,142,282,"6129"
"3673128","Mickelson, Phil",22,146,286,"6129"
"3745128","Moore, Ryan",22,138,286,"6129"
"3817128","Na, Kevin",59,148,NA,"6129"
"3889128","Oosthuizen, Louis",26,142,287,"6129"
"3961128","Piercy, Scott",59,148,NA,"6129"
"4033128","Poulter, Ian",31,144,288,"6129"
"4105128","Reed, Patrick",1,137,274,"6129"
"4177128","Rose, Justin",2,136,275,"6129"
"4249128","Schwartzel, Charl",26,145,287,"6129"
"4321128","Scott, Adam",26,140,287,"6129"
"4393128","Simpson, Webb",51,147,NA,"6129"
"4465128","Singh, Vijay",77,154,NA,"6129"
"4537128","Smith, Cameron",6,142,281,"6129"
"4609128","Snedeker, Brandt",18,146,284,"6129"
"4681128","Spieth, Jordan",59,148,NA,"6129"
"4753128","Stenson, Henrik",5,138,279,"6129"
"4825128","Streb, Robert",70,151,NA,"6129"
"4897128","Streelman, Kevin",14,139,283,"6129"
"4969128","Sullivan, Andy",10,145,282,"6129"
"5041128","Taylor, Vaughn",22,144,286,"6129"
"5113128","Thomas, Justin",51,147,NA,"6129"
"5185128","Walker, Jimmy",41,144,291,"6129"
"5257128","Watson, Bubba",10,140,282,"6129"
"5329128","Weir, Mike",68,150,NA,"6129"
"5401128","Westwood, Lee",41,146,291,"6129"
"5473128","Wiesberger, Bernd",26,144,287,"6129"
"5545128","Willett, Danny",31,145,288,"6129"
"5617128","Wood, Chris",51,147,NA,"6129"
"1130","An, Byeong Hun",8,144,282,"6130"
"73129","Aphibarnrat, Kiradech",4,139,277,"6130"
"145129","Berger, Daniel",28,143,286,"6130"
"217129","Bowditch, Steven",60,148,NA,"6130"
"289129","Bradley, Keegan",34,143,288,"6130"
"361129","Cabrera Bello, Rafa",16,140,284,"6130"
"433129","Cabrera, Angel",12,142,283,"6130"
"505129","Casey, Paul",5,144,281,"6130"
"577129","Clarke, Darren",60,148,NA,"6130"
"649129","Day, Jason",16,140,284,"6130"
"721129","DeChambeau, Bryson",34,145,288,"6130"
"793129","Donaldson, Jamie",66,149,NA,"6130"
"865129","Dubuisson, Victor",16,142,284,"6130"
"937129","Dufner, Jason",28,139,286,"6130"
"1009129","Els, Ernie",60,148,NA,"6130"
"1081129","English, Harris",60,148,NA,"6130"
"1153129","Fitzpatrick, Matthew",22,142,285,"6130"
"1225129","Fowler, Rickie",16,143,284,"6130"
"1297129","Garcia, Sergio",34,145,288,"6130"
"1369129","Gomez, Fabian",22,141,285,"6130"
"1441129","Grace, Branden",8,142,282,"6130"
"1513129","Grillo, Emiliano",54,147,NA,"6130"
"1585129","Haas, Bill",79,154,NA,"6130"
"1657129","Herman, Jim",44,145,290,"6130"
"1729129","Hoffman, Charley",12,138,283,"6130"
"1801129","Holmes, J.B.",50,146,291,"6130"
"1873129","Horschel, Billy",42,146,289,"6130"
"1945129","Immelman, Trevor",74,151,NA,"6130"
"2017129","Jaidee, Thongchai",54,147,NA,"6130"
"2089129","Johnson, Dustin",22,141,285,"6130"
"2161129","Johnson, Zach",74,151,NA,"6130"
"2233129","Kaufman, Smylie",67,150,NA,"6130"
"2305129","Kaymer, Martin",51,143,292,"6130"
"2377129","Kirk, Chris",12,145,283,"6130"
"2449129","Kisner, Kevin",34,145,288,"6130"
"2521129","Kjeldsen, Soren",67,150,NA,"6130"
"2593129","Knox, Russell",22,144,285,"6130"
"2665129","Koepka, Brooks",5,142,281,"6130"
"2737129","Kuchar, Matt",44,145,290,"6130"
"2809129","Lahiri, Anirban",16,145,284,"6130"
"2881129","Langer, Bernhard",53,146,294,"6130"
"2953129","Lee, Danny",16,143,284,"6130"
"3025129","Leishman, Marc",60,148,NA,"6130"
"3097129","Lingmerth, David",54,147,NA,"6130"
"3169129","Love III, Davis",74,151,NA,"6130"
"3241129","Lowry, Shane",67,150,NA,"6130"
"3313129","Mahan, Hunter",31,145,287,"6130"
"3385129","Matsuyama, Hideki",31,141,287,"6130"
"3457129","McDowell, Graeme",44,141,290,"6130"
"3529129","McIlroy, Rory",3,139,276,"6130"
"3601129","Merritt, Troy",34,145,288,"6130"
"3673129","Mickelson, Phil",31,142,287,"6130"
"3745129","Moore, Ryan",54,147,NA,"6130"
"3817129","Na, Kevin",34,140,288,"6130"
"3889129","Oosthuizen, Louis",34,139,288,"6130"
"3961129","Piercy, Scott",5,141,281,"6130"
"4033129","Poulter, Ian",44,146,290,"6130"
"4105129","Reed, Patrick",60,148,NA,"6130"
"4177129","Rose, Justin",44,142,290,"6130"
"4249129","Schwartzel, Charl",1,139,275,"6130"
"4321129","Scott, Adam",8,143,282,"6130"
"4393129","Simpson, Webb",8,145,282,"6130"
"4465129","Singh, Vijay",67,150,NA,"6130"
"4537129","Smith, Cameron",54,147,NA,"6130"
"4609129","Snedeker, Brandt",1,135,275,"6130"
"4681129","Spieth, Jordan",12,140,283,"6130"
"4753129","Stenson, Henrik",22,144,285,"6130"
"4825129","Streb, Robert",42,146,289,"6130"
"4897129","Streelman, Kevin",34,145,288,"6130"
"4969129","Sullivan, Andy",22,146,285,"6130"
"5041129","Taylor, Vaughn",51,141,292,"6130"
"5113129","Thomas, Justin",54,147,NA,"6130"
"5185129","Walker, Jimmy",67,150,NA,"6130"
"5257129","Watson, Bubba",78,153,NA,"6130"
"5329129","Weir, Mike",67,150,NA,"6130"
"5401129","Westwood, Lee",77,152,NA,"6130"
"5473129","Wiesberger, Bernd",28,143,286,"6130"
"5545129","Willett, Danny",44,143,290,"6130"
"5617129","Wood, Chris",67,150,NA,"6130"
"1131","An, Byeong Hun",71,151,NA,"6131"
"73130","Aphibarnrat, Kiradech",49,140,292,"6131"
"145130","Berger, Daniel",43,143,291,"6131"
"217130","Bowditch, Steven",62,148,NA,"6131"
"289130","Bradley, Keegan",57,147,NA,"6131"
"361130","Cabrera Bello, Rafa",18,136,284,"6131"
"433130","Cabrera, Angel",57,147,NA,"6131"
"505130","Casey, Paul",62,148,NA,"6131"
"577130","Clarke, Darren",66,149,NA,"6131"
"649130","Day, Jason",4,141,276,"6131"
"721130","DeChambeau, Bryson",25,143,286,"6131"
"793130","Donaldson, Jamie",62,148,NA,"6131"
"865130","Dubuisson, Victor",12,142,282,"6131"
"937130","Dufner, Jason",10,143,281,"6131"
"1009130","Els, Ernie",50,144,293,"6131"
"1081130","English, Harris",66,149,NA,"6131"
"1153130","Fitzpatrick, Matthew",16,142,283,"6131"
"1225130","Fowler, Rickie",39,142,289,"6131"
"1297130","Garcia, Sergio",6,139,278,"6131"
"1369130","Gomez, Fabian",25,140,286,"6131"
"1441130","Grace, Branden",43,144,291,"6131"
"1513130","Grillo, Emiliano",23,141,285,"6131"
"1585130","Haas, Bill",76,154,NA,"6131"
"1657130","Herman, Jim",72,152,NA,"6131"
"1729130","Hoffman, Charley",34,144,288,"6131"
"1801130","Holmes, J.B.",69,150,NA,"6131"
"1873130","Horschel, Billy",62,148,NA,"6131"
"1945130","Immelman, Trevor",50,146,293,"6131"
"2017130","Jaidee, Thongchai",10,140,281,"6131"
"2089130","Johnson, Dustin",57,147,NA,"6131"
"2161130","Johnson, Zach",50,146,293,"6131"
"2233130","Kaufman, Smylie",43,145,291,"6131"
"2305130","Kaymer, Martin",34,138,288,"6131"
"2377130","Kirk, Chris",23,143,285,"6131"
"2449130","Kisner, Kevin",34,142,288,"6131"
"2521130","Kjeldsen, Soren",16,141,283,"6131"
"2593130","Knox, Russell",12,144,282,"6131"
"2665130","Koepka, Brooks",7,144,279,"6131"
"2737130","Kuchar, Matt",39,145,289,"6131"
"2809130","Lahiri, Anirban",66,149,NA,"6131"
"2881130","Langer, Bernhard",75,153,NA,"6131"
"2953130","Lee, Danny",72,152,NA,"6131"
"3025130","Leishman, Marc",12,141,282,"6131"
"3097130","Lingmerth, David",76,154,NA,"6131"
"3169130","Love III, Davis",56,146,298,"6131"
"3241130","Lowry, Shane",18,143,284,"6131"
"3313130","Mahan, Hunter",69,150,NA,"6131"
"3385130","Matsuyama, Hideki",18,138,284,"6131"
"3457130","McDowell, Graeme",39,141,289,"6131"
"3529130","McIlroy, Rory",18,146,284,"6131"
"3601130","Merritt, Troy",79,158,NA,"6131"
"3673130","Mickelson, Phil",12,146,282,"6131"
"3745130","Moore, Ryan",7,141,279,"6131"
"3817130","Na, Kevin",18,140,284,"6131"
"3889130","Oosthuizen, Louis",25,144,286,"6131"
"3961130","Piercy, Scott",53,139,294,"6131"
"4033130","Poulter, Ian",34,139,288,"6131"
"4105130","Reed, Patrick",57,147,NA,"6131"
"4177130","Rose, Justin",9,139,280,"6131"
"4249130","Schwartzel, Charl",1,139,271,"6131"
"4321130","Scott, Adam",2,134,273,"6131"
"4393130","Simpson, Webb",31,142,287,"6131"
"4465130","Singh, Vijay",42,144,290,"6131"
"4537130","Smith, Cameron",43,144,291,"6131"
"4609130","Snedeker, Brandt",25,144,286,"6131"
"4681130","Spieth, Jordan",3,141,275,"6131"
"4753130","Stenson, Henrik",43,146,291,"6131"
"4825130","Streb, Robert",31,146,287,"6131"
"4897130","Streelman, Kevin",72,152,NA,"6131"
"4969130","Sullivan, Andy",54,144,295,"6131"
"5041130","Taylor, Vaughn",55,142,296,"6131"
"5113130","Thomas, Justin",43,143,291,"6131"
"5185130","Walker, Jimmy",25,145,286,"6131"
"5257130","Watson, Bubba",4,136,276,"6131"
"5329130","Weir, Mike",78,155,NA,"6131"
"5401130","Westwood, Lee",57,147,NA,"6131"
"5473130","Wiesberger, Bernd",34,144,288,"6131"
