"Henley, Russell",1,282,"2056",FALSE
"Every, Matt",1,280,"2057",FALSE
"Schwartzel, Charl",1,277,"2058",FALSE
"Mickelson, Phil",1,282,"2059",FALSE
"Westwood, Lee",1,284,"2060",TRUE
"Mickelson, Phil",1,282,"2061",FALSE
"Oosthuizen, Louis",1,276,"2062",FALSE
"Gallacher, Stephen",1,276,"2063",FALSE
"Day, Jason",1,276,"2064",FALSE
"Senden, John",1,280,"2065",FALSE
"Matsuyama, Hideki",1,278,"2066",FALSE
"Donaldson, Jamie",1,276,"2067",FALSE
"Day, Jason",1,284,"2068",FALSE
"Gallacher, Stephen",1,276,"2069",FALSE
"Watney, Nick",1,280,"2070",FALSE
"Schwartzel, Charl",1,279,"2071",TRUE
"Day, Jason",1,274,"2072",FALSE
"Matsuyama, Hideki",1,283,"2073",FALSE
"Mickelson, Phil",1,283,"2074",TRUE
"Spieth, Jordan",1,278,"2075",FALSE
"Garcia, Sergio",1,282,"2076",FALSE
"Senden, John",1,283,"2077",FALSE
"Scott, Adam",1,281,"2078",FALSE
"Johnson, Zach",1,279,"2079",TRUE
"Schwartzel, Charl",1,278,"2080",FALSE
"Johnson, Zach",1,276,"2081",FALSE
"Mickelson, Phil",1,277,"2082",FALSE
"Stenson, Henrik",1,278,"2083",FALSE
"Castro, Roberto",1,283,"2084",FALSE
"Scott, Adam",1,280,"2085",FALSE
"Johnson, Dustin",1,278,"2086",FALSE
"Oosthuizen, Louis",1,278,"2087",FALSE
"Mickelson, Phil",1,270,"2088",FALSE
"Scott, Adam",1,278,"2089",FALSE
"Bradley, Keegan",1,282,"2090",FALSE
"Stenson, Henrik",1,280,"2091",FALSE
"Dubuisson, Victor",1,281,"2092",FALSE
"Walker, Jimmy",1,281,"2093",TRUE
"Duke, Ken",1,279,"2094",FALSE
"Schwartzel, Charl",1,279,"2095",FALSE
"Kuchar, Matt",1,285,"2096",TRUE
"Watney, Nick",1,283,"2097",TRUE
"Mickelson, Phil",1,278,"2098",FALSE
"Choi, K.J.",1,276,"2099",FALSE
"Haas, Bill",1,282,"2100",FALSE
"Kirk, Chris",1,280,"2101",FALSE
"Snedeker, Brandt",1,278,"2102",FALSE
"McIlroy, Rory",1,277,"2103",FALSE
"Day, Jason",1,280,"2104",FALSE
"Jimenez, Miguel Angel",1,278,"2105",FALSE
"Grace, Branden",1,278,"2106",TRUE
"Dubuisson, Victor",1,281,"2107",FALSE
"Haas, Bill",1,281,"2108",FALSE
"Reed, Patrick",1,278,"2109",FALSE
"Spieth, Jordan",1,280,"2110",FALSE
"Scott, Adam",1,276,"2111",FALSE
"Oosthuizen, Louis",1,278,"2112",FALSE
"Bradley, Keegan",1,276,"2113",FALSE
"Mickelson, Phil",1,280,"2114",FALSE
"Choi, K.J.",1,283,"2115",FALSE
"Scott, Adam",1,280,"2116",TRUE
"Mickelson, Phil",1,282,"2117",TRUE
"Johnson, Zach",1,277,"2118",FALSE
"Rose, Justin",1,283,"2119",TRUE
"Walker, Jimmy",1,282,"2120",TRUE
"Jones, Matt",1,279,"2121",FALSE
"Bowditch, Steven",1,280,"2122",FALSE
"Johnson, Zach",1,275,"2123",FALSE
"Stricker, Steve",1,281,"2124",FALSE
"Watney, Nick",1,275,"2125",FALSE
"Mickelson, Phil",1,276,"2126",FALSE
"Stricker, Steve",1,281,"2127",TRUE
"Stenson, Henrik",1,279,"2128",FALSE
"Garcia, Sergio",1,283,"2129",FALSE
"Garcia, Sergio",1,281,"2130",FALSE
"Scott, Adam",1,276,"2131",TRUE
"Bradley, Keegan",1,277,"2132",FALSE
"Matsuyama, Hideki",1,277,"2133",FALSE
"Day, Jason",1,280,"2134",TRUE
"Donaldson, Jamie",1,280,"2135",TRUE
"McIlroy, Rory",1,277,"2136",FALSE
"Scott, Adam",1,281,"2137",FALSE
"Spieth, Jordan",1,279,"2138",FALSE
"Day, Jason",1,278,"2139",FALSE
"Stenson, Henrik",1,280,"2140",FALSE
"Spieth, Jordan",1,275,"2141",FALSE
"Mickelson, Phil",1,280,"2142",FALSE
"Matsuyama, Hideki",1,280,"2143",FALSE
"McIlroy, Rory",1,281,"2144",FALSE
"Stenson, Henrik",1,281,"2145",FALSE
"Streelman, Kevin",1,281,"2146",TRUE
"Stenson, Henrik",1,275,"2147",FALSE
"Kirk, Chris",1,278,"2148",FALSE
"Garcia, Sergio",1,278,"2149",FALSE
"Scott, Adam",1,280,"2150",FALSE
"Stenson, Henrik",1,279,"2151",FALSE
"Poulter, Ian",1,279,"2152",FALSE
"Stenson, Henrik",1,283,"2153",FALSE
"Watson, Bubba",1,274,"2154",FALSE
"Rose, Justin",1,282,"2155",TRUE
"Matsuyama, Hideki",1,279,"2156",FALSE
"Dufner, Jason",1,281,"2157",TRUE
"Spieth, Jordan",1,279,"2158",FALSE
"Donaldson, Jamie",1,278,"2159",FALSE
"Kuchar, Matt",1,278,"2160",FALSE
"Poulter, Ian",1,282,"2161",FALSE
"de Jonge, Brendon",1,280,"2162",FALSE
"Dubuisson, Victor",1,281,"2163",TRUE
"Jimenez, Miguel Angel",1,280,"2164",FALSE
"Stenson, Henrik",1,277,"2165",FALSE
"Walker, Jimmy",1,284,"2166",TRUE
"Cabrera, Angel",1,281,"2167",FALSE
"Schwartzel, Charl",1,280,"2168",TRUE
"Castro, Roberto",1,279,"2169",FALSE
"Scott, Adam",1,272,"2170",FALSE
"Senden, John",1,281,"2171",TRUE
"Scott, Adam",1,280,"2172",FALSE
"Cabrera, Angel",1,279,"2173",FALSE
"Woodland, Gary",1,280,"2174",FALSE
"Matsuyama, Hideki",1,276,"2175",FALSE
"Senden, John",1,279,"2176",FALSE
"Rose, Justin",1,281,"2177",FALSE
"McIlroy, Rory",1,278,"2178",FALSE
"Rose, Justin",1,280,"2179",FALSE
"Johnson, Dustin",1,281,"2180",FALSE
"Mickelson, Phil",1,281,"2181",FALSE
"Rose, Justin",1,279,"2182",FALSE
"Rose, Justin",1,282,"2183",TRUE
"Day, Jason",1,279,"2184",TRUE
"Mickelson, Phil",1,279,"2185",FALSE
"Scott, Adam",1,280,"2186",FALSE
"Johnson, Dustin",1,274,"2187",FALSE
"Watney, Nick",1,278,"2188",FALSE
"Oosthuizen, Louis",1,280,"2189",FALSE
"Scott, Adam",1,275,"2190",FALSE
"Schwartzel, Charl",1,279,"2191",FALSE
"Rose, Justin",1,281,"2192",FALSE
"Haas, Bill",1,282,"2193",TRUE
"Choi, K.J.",1,283,"2194",FALSE
"Johnson, Zach",1,281,"2195",TRUE
"Moore, Ryan",1,281,"2196",FALSE
"Poulter, Ian",1,278,"2197",FALSE
"Day, Jason",1,276,"2198",FALSE
"Jones, Matt",1,278,"2199",TRUE
"Dubuisson, Victor",1,281,"2200",FALSE
"Horschel, Billy",1,284,"2201",FALSE
"Scott, Adam",1,282,"2202",FALSE
"Hanson, Peter",1,280,"2203",FALSE
"Donaldson, Jamie",1,282,"2204",FALSE
"Horschel, Billy",1,282,"2205",FALSE
"Spieth, Jordan",1,278,"2206",FALSE
"Poulter, Ian",1,279,"2207",FALSE
"Watson, Bubba",1,282,"2208",FALSE
"Rose, Justin",1,280,"2209",FALSE
"Snedeker, Brandt",1,282,"2210",FALSE
"Westwood, Lee",1,273,"2211",FALSE
"Kuchar, Matt",1,279,"2212",FALSE
"Jimenez, Miguel Angel",1,273,"2213",FALSE
"Rose, Justin",1,280,"2214",FALSE
"Donaldson, Jamie",1,276,"2215",FALSE
"McIlroy, Rory",1,271,"2216",FALSE
"Jimenez, Miguel Angel",1,277,"2217",FALSE
"Johnson, Dustin",1,281,"2218",FALSE
"Watson, Bubba",1,281,"2219",FALSE
"Kuchar, Matt",1,280,"2220",FALSE
"Furyk, Jim",1,281,"2221",FALSE
"Day, Jason",1,281,"2222",FALSE
"Scott, Adam",1,275,"2223",FALSE
"Johnson, Dustin",1,281,"2224",FALSE
"Senden, John",1,280,"2225",FALSE
"Haas, Bill",1,283,"2226",FALSE
"Furyk, Jim",1,283,"2227",TRUE
"Johnson, Zach",1,277,"2228",FALSE
"Mickelson, Phil",1,282,"2229",TRUE
"Scott, Adam",1,280,"2230",FALSE
"Stenson, Henrik",1,278,"2231",FALSE
"Stenson, Henrik",1,282,"2232",FALSE
"McIlroy, Rory",1,280,"2233",TRUE
"Rose, Justin",1,278,"2234",FALSE
"Stenson, Henrik",1,282,"2235",FALSE
"Stenson, Henrik",1,275,"2236",FALSE
"Bradley, Keegan",1,280,"2237",FALSE
"Westwood, Lee",1,278,"2238",FALSE
"Fowler, Rickie",1,283,"2239",FALSE
"Bradley, Keegan",1,281,"2240",TRUE
"Scott, Adam",1,274,"2241",FALSE
"McIlroy, Rory",1,281,"2242",FALSE
"Stenson, Henrik",1,285,"2243",TRUE
"Stenson, Henrik",1,282,"2244",TRUE
"Schwartzel, Charl",1,278,"2245",FALSE
"Furyk, Jim",1,278,"2246",FALSE
"Snedeker, Brandt",1,282,"2247",FALSE
"Moore, Ryan",1,282,"2248",FALSE
"Stricker, Steve",1,275,"2249",FALSE
"Day, Jason",1,277,"2250",FALSE
"Choi, K.J.",1,279,"2251",FALSE
"Stenson, Henrik",1,279,"2252",FALSE
"Glover, Lucas",1,281,"2253",FALSE
"Scott, Adam",1,276,"2254",FALSE
"Kirk, Chris",1,284,"2255",FALSE
"Mickelson, Phil",1,276,"2256",FALSE
"Rose, Justin",1,275,"2257",FALSE
"Singh, Vijay",1,280,"2258",FALSE
"Garcia, Sergio",1,283,"2259",FALSE
"Scott, Adam",1,281,"2260",FALSE
"Watson, Bubba",1,275,"2261",FALSE
"English, Harris",1,281,"2262",TRUE
"Donaldson, Jamie",1,283,"2263",FALSE
"Weekley, Boo",1,278,"2264",FALSE
"Stenson, Henrik",1,281,"2265",TRUE
"Mahan, Hunter",1,279,"2266",FALSE
"Dufner, Jason",1,282,"2267",TRUE
"Stenson, Henrik",1,278,"2268",FALSE
"Scott, Adam",1,281,"2269",FALSE
"Mickelson, Phil",1,278,"2270",FALSE
"Molinari, Francesco",1,276,"2271",FALSE
"Dufner, Jason",1,276,"2272",FALSE
"Kuchar, Matt",1,282,"2273",FALSE
"McIlroy, Rory",1,282,"2274",TRUE
"Day, Jason",1,279,"2275",TRUE
"Stadler, Kevin",1,278,"2276",FALSE
"Fdez-Castano, Gonzalo",1,280,"2277",TRUE
"Matsuyama, Hideki",1,276,"2278",FALSE
"Henley, Russell",1,279,"2279",FALSE
"Streelman, Kevin",1,284,"2280",TRUE
"Moore, Ryan",1,280,"2281",FALSE
"Mickelson, Phil",1,283,"2282",TRUE
"Kuchar, Matt",1,277,"2283",FALSE
"Gallacher, Stephen",1,282,"2284",FALSE
"Mickelson, Phil",1,277,"2285",FALSE
"Rose, Justin",1,277,"2286",FALSE
"Spieth, Jordan",1,284,"2287",TRUE
"Moore, Ryan",1,278,"2288",FALSE
"Senden, John",1,278,"2289",FALSE
"Rose, Justin",1,281,"2290",TRUE
"McIlroy, Rory",1,281,"2291",FALSE
"McIlroy, Rory",1,278,"2292",FALSE
"English, Harris",1,284,"2293",TRUE
"Johnson, Dustin",1,281,"2294",FALSE
"Mahan, Hunter",1,282,"2295",FALSE
"Mickelson, Phil",1,279,"2296",FALSE
"Matsuyama, Hideki",1,280,"2297",FALSE
"Matsuyama, Hideki",1,283,"2298",FALSE
"Stricker, Steve",1,280,"2299",FALSE
"Watson, Bubba",1,279,"2300",FALSE
"Spieth, Jordan",1,276,"2301",FALSE
"Day, Jason",1,276,"2302",FALSE
"Bae, Sangmoon",1,283,"2303",TRUE
"Bradley, Keegan",1,280,"2304",FALSE
"Stenson, Henrik",1,281,"2305",FALSE
"Spieth, Jordan",1,280,"2306",FALSE
"Day, Jason",1,279,"2307",FALSE
"Johnson, Dustin",1,278,"2308",FALSE
"Donaldson, Jamie",1,274,"2309",FALSE
"English, Harris",1,282,"2310",FALSE
"McIlroy, Rory",1,278,"2311",FALSE
"English, Harris",1,279,"2312",FALSE
"Kuchar, Matt",1,281,"2313",FALSE
"Donaldson, Jamie",1,273,"2314",FALSE
"Bae, Sangmoon",1,282,"2315",FALSE
"Stricker, Steve",1,280,"2316",TRUE
"Cabrera, Angel",1,274,"2317",FALSE
"Johnson, Dustin",1,275,"2318",FALSE
"Day, Jason",1,278,"2319",FALSE
"Scott, Adam",1,280,"2320",FALSE
"Spieth, Jordan",1,277,"2321",FALSE
"Watson, Bubba",1,275,"2322",FALSE
"McIlroy, Rory",1,285,"2323",TRUE
"Mickelson, Phil",1,277,"2324",FALSE
"Johnson, Dustin",1,281,"2325",FALSE
"Snedeker, Brandt",1,279,"2326",FALSE
"Rose, Justin",1,282,"2327",TRUE
"Haas, Bill",1,281,"2328",FALSE
"Weekley, Boo",1,280,"2329",FALSE
"Mickelson, Phil",1,280,"2330",FALSE
"Mickelson, Phil",1,281,"2331",FALSE
"Westwood, Lee",1,283,"2332",FALSE
"Manassero, Matteo",1,282,"2333",TRUE
"Johnson, Zach",1,281,"2334",FALSE
"Snedeker, Brandt",1,282,"2335",FALSE
"Spieth, Jordan",1,280,"2336",FALSE
"Johnson, Zach",1,276,"2337",FALSE
"Gallacher, Stephen",1,277,"2338",TRUE
"Gallacher, Stephen",1,279,"2339",TRUE
"Spieth, Jordan",1,276,"2340",FALSE
"Bowditch, Steven",1,281,"2341",FALSE
"Rose, Justin",1,277,"2342",FALSE
"Moore, Ryan",1,278,"2343",FALSE
"Mickelson, Phil",1,278,"2344",FALSE
"Stenson, Henrik",1,282,"2345",FALSE
"Schwartzel, Charl",1,281,"2346",FALSE
"Stricker, Steve",1,280,"2347",TRUE
"Mahan, Hunter",1,278,"2348",FALSE
"Horschel, Billy",1,283,"2349",TRUE
"Stricker, Steve",1,271,"2350",FALSE
"Jimenez, Miguel Angel",1,276,"2351",FALSE
"Johnson, Dustin",1,279,"2352",TRUE
"Watson, Bubba",1,281,"2353",TRUE
"Jimenez, Miguel Angel",1,282,"2354",FALSE
"Kuchar, Matt",1,281,"2355",FALSE
"Scott, Adam",1,278,"2356",TRUE
"Jimenez, Miguel Angel",1,280,"2357",FALSE
"Rose, Justin",1,280,"2358",FALSE
"Stenson, Henrik",1,278,"2359",FALSE
"Mahan, Hunter",1,280,"2360",FALSE
"Matsuyama, Hideki",1,282,"2361",FALSE
"English, Harris",1,282,"2362",FALSE
"Watney, Nick",1,281,"2363",TRUE
"Poulter, Ian",1,282,"2364",TRUE
"Stenson, Henrik",1,281,"2365",FALSE
"Couples, Fred",1,280,"2366",FALSE
"Dufner, Jason",1,282,"2367",FALSE
"Johnson, Dustin",1,275,"2368",FALSE
"Rose, Justin",1,282,"2369",FALSE
"Mickelson, Phil",1,280,"2370",FALSE
"Stenson, Henrik",1,279,"2371",FALSE
"Weekley, Boo",1,277,"2372",FALSE
"Watney, Nick",1,281,"2373",TRUE
"Dufner, Jason",1,281,"2374",FALSE
"Day, Jason",1,281,"2375",TRUE
"Lynn, David",1,275,"2376",FALSE
"Spieth, Jordan",1,278,"2377",FALSE
"Kuchar, Matt",1,279,"2378",FALSE
"Spieth, Jordan",1,280,"2379",FALSE
"Day, Jason",1,281,"2380",FALSE
"Poulter, Ian",1,273,"2381",FALSE
"Stricker, Steve",1,278,"2382",FALSE
"Haas, Bill",1,280,"2383",TRUE
"Johnson, Dustin",1,280,"2384",FALSE
"Oosthuizen, Louis",1,281,"2385",FALSE
"Day, Jason",1,281,"2386",FALSE
"Hanson, Peter",1,276,"2387",FALSE
"Haas, Bill",1,276,"2388",FALSE
"Rose, Justin",1,276,"2389",FALSE
"Mickelson, Phil",1,277,"2390",FALSE
"Oosthuizen, Louis",1,278,"2391",FALSE
"Grace, Branden",1,283,"2392",FALSE
"Moore, Ryan",1,285,"2393",TRUE
"Bowditch, Steven",1,280,"2394",FALSE
"Johnson, Dustin",1,282,"2395",FALSE
"McDowell, Graeme",1,283,"2396",TRUE
"Watson, Bubba",1,282,"2397",TRUE
"Rose, Justin",1,285,"2398",TRUE
"Westwood, Lee",1,279,"2399",FALSE
"Johnson, Dustin",1,278,"2400",FALSE
"Day, Jason",1,275,"2401",FALSE
"Matsuyama, Hideki",1,278,"2402",FALSE
"Walker, Jimmy",1,284,"2403",FALSE
"Mickelson, Phil",1,278,"2404",FALSE
"McIlroy, Rory",1,282,"2405",FALSE
"Westwood, Lee",1,281,"2406",FALSE
"Fowler, Rickie",1,279,"2407",FALSE
"Dufner, Jason",1,281,"2408",TRUE
"Immelman, Trevor",1,281,"2409",TRUE
"Johnson, Dustin",1,278,"2410",TRUE
"Watson, Bubba",1,275,"2411",FALSE
"English, Harris",1,279,"2412",FALSE
"Scott, Adam",1,274,"2413",FALSE
"Gallacher, Stephen",1,282,"2414",FALSE
"English, Harris",1,281,"2415",FALSE
"Woodland, Gary",1,277,"2416",FALSE
"Kuchar, Matt",1,280,"2417",FALSE
"Jimenez, Miguel Angel",1,275,"2418",FALSE
"Cabrera, Angel",1,278,"2419",FALSE
"DeLaet, Graham",1,282,"2420",TRUE
"Castro, Roberto",1,274,"2421",FALSE
"DeLaet, Graham",1,281,"2422",FALSE
"Scott, Adam",1,280,"2423",TRUE
"Rose, Justin",1,277,"2424",FALSE
"Moore, Ryan",1,277,"2425",FALSE
"McIlroy, Rory",1,279,"2426",FALSE
"Johnson, Dustin",1,283,"2427",FALSE
"Matsuyama, Hideki",1,281,"2428",FALSE
"Matsuyama, Hideki",1,277,"2429",FALSE
"Matsuyama, Hideki",1,280,"2430",FALSE
"Dufner, Jason",1,277,"2431",FALSE
"Stenson, Henrik",1,280,"2432",FALSE
"Dubuisson, Victor",1,280,"2433",FALSE
"Watson, Bubba",1,283,"2434",TRUE
"Stenson, Henrik",1,281,"2435",TRUE
"Mickelson, Phil",1,280,"2436",FALSE
"Walker, Jimmy",1,280,"2437",FALSE
"Scott, Adam",1,275,"2438",FALSE
"Day, Jason",1,276,"2439",FALSE
"Duke, Ken",1,281,"2440",FALSE
"English, Harris",1,284,"2441",TRUE
"Oosthuizen, Louis",1,278,"2442",FALSE
"Fowler, Rickie",1,274,"2443",FALSE
"Stenson, Henrik",1,276,"2444",FALSE
"Day, Jason",1,279,"2445",FALSE
"Kuchar, Matt",1,279,"2446",FALSE
"Watson, Bubba",1,283,"2447",FALSE
"Day, Jason",1,279,"2448",FALSE
"Hanson, Peter",1,283,"2449",FALSE
"Donald, Luke",1,275,"2450",FALSE
"Day, Jason",1,283,"2451",FALSE
"Donaldson, Jamie",1,277,"2452",FALSE
"Scott, Adam",1,283,"2453",TRUE
"Rose, Justin",1,275,"2454",FALSE
"Leishman, Marc",1,283,"2455",TRUE
"DeLaet, Graham",1,281,"2456",FALSE
"Bjorn, Thomas",1,279,"2457",FALSE
"Horschel, Billy",1,279,"2458",FALSE
"Kuchar, Matt",1,277,"2459",FALSE
"Stallings, Scott",1,277,"2460",FALSE
"Stadler, Kevin",1,282,"2461",TRUE
"Watney, Nick",1,281,"2462",FALSE
"Stenson, Henrik",1,279,"2463",FALSE
"Glover, Lucas",1,276,"2464",FALSE
"Oosthuizen, Louis",1,281,"2465",FALSE
"Donald, Luke",1,280,"2466",FALSE
"Scott, Adam",1,276,"2467",FALSE
"Kuchar, Matt",1,283,"2468",FALSE
"Jimenez, Miguel Angel",1,280,"2469",FALSE
"Mickelson, Phil",1,282,"2470",TRUE
"Watson, Bubba",1,276,"2471",FALSE
"Matsuyama, Hideki",1,277,"2472",FALSE
"Poulter, Ian",1,281,"2473",FALSE
"Scott, Adam",1,279,"2474",FALSE
"Stallings, Scott",1,280,"2475",FALSE
"Stenson, Henrik",1,280,"2476",FALSE
"Johnson, Zach",1,282,"2477",FALSE
"Streelman, Kevin",1,279,"2478",FALSE
"Mickelson, Phil",1,279,"2479",FALSE
"Garcia, Sergio",1,275,"2480",FALSE
"Scott, Adam",1,277,"2481",FALSE
"Scott, Adam",1,279,"2482",FALSE
"Haas, Bill",1,280,"2483",FALSE
"Westwood, Lee",1,278,"2484",TRUE
"Stricker, Steve",1,278,"2485",FALSE
"Matsuyama, Hideki",1,277,"2486",FALSE
"Westwood, Lee",1,284,"2487",TRUE
"Stenson, Henrik",1,278,"2488",FALSE
"Johnson, Dustin",1,283,"2489",TRUE
"Day, Jason",1,282,"2490",TRUE
"Snedeker, Brandt",1,276,"2491",FALSE
"Day, Jason",1,278,"2492",FALSE
"Leishman, Marc",1,282,"2493",TRUE
"Molinari, Francesco",1,280,"2494",TRUE
"Mahan, Hunter",1,280,"2495",FALSE
"Haas, Bill",1,281,"2496",FALSE
"Lynn, David",1,281,"2497",TRUE
"Walker, Jimmy",1,279,"2498",FALSE
"Fowler, Rickie",1,284,"2499",FALSE
"Spieth, Jordan",1,278,"2500",TRUE
"Johnson, Zach",1,272,"2501",FALSE
"Johnson, Dustin",1,274,"2502",FALSE
"Molinari, Francesco",1,283,"2503",TRUE
"Rose, Justin",1,280,"2504",FALSE
"Snedeker, Brandt",1,283,"2505",TRUE
"Rose, Justin",1,276,"2506",FALSE
"Matsuyama, Hideki",1,283,"2507",FALSE
"Fowler, Rickie",1,281,"2508",FALSE
"Johnson, Dustin",1,279,"2509",FALSE
"Stadler, Kevin",1,275,"2510",FALSE
"Poulter, Ian",1,280,"2511",FALSE
"Watson, Bubba",1,280,"2512",FALSE
"Choi, K.J.",1,277,"2513",FALSE
"Johnson, Dustin",1,286,"2514",TRUE
"Dubuisson, Victor",1,285,"2515",FALSE
"Scott, Adam",1,284,"2516",TRUE
"Stadler, Kevin",1,278,"2517",FALSE
"Dufner, Jason",1,283,"2518",TRUE
"Garcia, Sergio",1,279,"2519",FALSE
"Scott, Adam",1,278,"2520",FALSE
"Matsuyama, Hideki",1,280,"2521",FALSE
"Stenson, Henrik",1,280,"2522",FALSE
"Johnson, Dustin",1,280,"2523",FALSE
"Schwartzel, Charl",1,280,"2524",FALSE
"Matsuyama, Hideki",1,277,"2525",FALSE
"Kuchar, Matt",1,280,"2526",FALSE
"Rose, Justin",1,281,"2527",FALSE
"Haas, Bill",1,276,"2528",FALSE
"Mahan, Hunter",1,279,"2529",FALSE
"Johnson, Zach",1,282,"2530",FALSE
"Mahan, Hunter",1,276,"2531",FALSE
"Senden, John",1,278,"2532",FALSE
"McIlroy, Rory",1,282,"2533",TRUE
"Furyk, Jim",1,282,"2534",FALSE
"Furyk, Jim",1,280,"2535",TRUE
"McIlroy, Rory",1,273,"2536",FALSE
"Rose, Justin",1,282,"2537",FALSE
"Garcia, Sergio",1,280,"2538",FALSE
"Points, D.A.",1,281,"2539",FALSE
"Moore, Ryan",1,281,"2540",FALSE
"Stenson, Henrik",1,283,"2541",FALSE
"Schwartzel, Charl",1,274,"2542",FALSE
"Points, D.A.",1,281,"2543",FALSE
"DeLaet, Graham",1,274,"2544",FALSE
"McIlroy, Rory",1,272,"2545",FALSE
"Westwood, Lee",1,278,"2546",TRUE
"Spieth, Jordan",1,279,"2547",FALSE
"Stenson, Henrik",1,281,"2548",FALSE
"Johnson, Dustin",1,282,"2549",TRUE
"Stricker, Steve",1,281,"2550",TRUE
"McIlroy, Rory",1,282,"2551",FALSE
"Mickelson, Phil",1,280,"2552",FALSE
"Oosthuizen, Louis",1,280,"2553",FALSE
"Couples, Fred",1,282,"2554",FALSE
"McDowell, Graeme",1,284,"2555",TRUE
"Matsuyama, Hideki",1,282,"2556",FALSE
"Cink, Stewart",1,281,"2557",FALSE
"Fowler, Rickie",1,282,"2558",TRUE
"Moore, Ryan",1,279,"2559",FALSE
"Kuchar, Matt",1,272,"2560",FALSE
"Watson, Bubba",1,281,"2561",FALSE
"Rose, Justin",1,279,"2562",TRUE
"Haas, Bill",1,277,"2563",FALSE
"Scott, Adam",1,279,"2564",FALSE
"Woodland, Gary",1,278,"2565",FALSE
"Mickelson, Phil",1,280,"2566",FALSE
"Scott, Adam",1,279,"2567",FALSE
"Stenson, Henrik",1,274,"2568",FALSE
"Cabrera, Angel",1,283,"2569",TRUE
"Moore, Ryan",1,275,"2570",FALSE
"Watney, Nick",1,284,"2571",TRUE
"Mickelson, Phil",1,276,"2572",FALSE
"Matsuyama, Hideki",1,281,"2573",FALSE
"McIlroy, Rory",1,274,"2574",FALSE
"Donald, Luke",1,283,"2575",FALSE
"Snedeker, Brandt",1,278,"2576",FALSE
"Kuchar, Matt",1,278,"2577",FALSE
"Scott, Adam",1,280,"2578",FALSE
"Watson, Bubba",1,275,"2579",FALSE
"Cabrera, Angel",1,279,"2580",FALSE
"Cabrera, Angel",1,277,"2581",FALSE
"Kuchar, Matt",1,282,"2582",TRUE
"Rose, Justin",1,280,"2583",TRUE
"McDowell, Graeme",1,277,"2584",FALSE
"Leishman, Marc",1,282,"2585",TRUE
"Dubuisson, Victor",1,282,"2586",FALSE
"Garcia, Sergio",1,278,"2587",TRUE
"Scott, Adam",1,283,"2588",FALSE
"Donaldson, Jamie",1,277,"2589",FALSE
"Day, Jason",1,278,"2590",FALSE
"McIlroy, Rory",1,277,"2591",FALSE
"Dufner, Jason",1,279,"2592",FALSE
"Poulter, Ian",1,276,"2593",FALSE
"Jimenez, Miguel Angel",1,281,"2594",FALSE
"Westwood, Lee",1,277,"2595",FALSE
"Snedeker, Brandt",1,280,"2596",FALSE
"Mahan, Hunter",1,285,"2597",TRUE
"Stenson, Henrik",1,277,"2598",FALSE
"Kuchar, Matt",1,278,"2599",FALSE
"Stenson, Henrik",1,282,"2600",FALSE
"Mickelson, Phil",1,279,"2601",FALSE
"Furyk, Jim",1,276,"2602",FALSE
"Scott, Adam",1,272,"2603",FALSE
"Matsuyama, Hideki",1,281,"2604",TRUE
"Stenson, Henrik",1,274,"2605",FALSE
"Stricker, Steve",1,283,"2606",FALSE
"Haas, Bill",1,277,"2607",FALSE
"Rose, Justin",1,280,"2608",FALSE
"Blixt, Jonas",1,278,"2609",FALSE
"Spieth, Jordan",1,279,"2610",FALSE
"Spieth, Jordan",1,282,"2611",TRUE
"Watson, Bubba",1,280,"2612",FALSE
"Rose, Justin",1,276,"2613",FALSE
"Fdez-Castano, Gonzalo",1,274,"2614",FALSE
"Stenson, Henrik",1,280,"2615",FALSE
"Watney, Nick",1,279,"2616",FALSE
"Rose, Justin",1,275,"2617",FALSE
"Horschel, Billy",1,280,"2618",FALSE
"Garcia, Sergio",1,278,"2619",FALSE
"Jimenez, Miguel Angel",1,276,"2620",FALSE
"Jimenez, Miguel Angel",1,280,"2621",FALSE
"Snedeker, Brandt",1,276,"2622",FALSE
"McIlroy, Rory",1,281,"2623",FALSE
"McIlroy, Rory",1,278,"2624",FALSE
"Watson, Bubba",1,279,"2625",TRUE
"Matsuyama, Hideki",1,281,"2626",TRUE
"Furyk, Jim",1,279,"2627",FALSE
"Snedeker, Brandt",1,280,"2628",FALSE
"Furyk, Jim",1,281,"2629",FALSE
"Bradley, Keegan",1,279,"2630",FALSE
"Kaymer, Martin",1,282,"2631",FALSE
"Mahan, Hunter",1,280,"2632",FALSE
"Senden, John",1,281,"2633",FALSE
"Scott, Adam",1,279,"2634",FALSE
"Scott, Adam",1,282,"2635",FALSE
"Scott, Adam",1,274,"2636",FALSE
"Garcia, Sergio",1,279,"2637",FALSE
"Mickelson, Phil",1,277,"2638",FALSE
"Day, Jason",1,277,"2639",FALSE
"de Jonge, Brendon",1,282,"2640",TRUE
"Manassero, Matteo",1,281,"2641",TRUE
"Stenson, Henrik",1,274,"2642",FALSE
"Leishman, Marc",1,279,"2643",FALSE
"Stenson, Henrik",1,279,"2644",FALSE
"Watson, Bubba",1,273,"2645",FALSE
"Mickelson, Phil",1,278,"2646",FALSE
"Johnson, Dustin",1,280,"2647",FALSE
"Jimenez, Miguel Angel",1,280,"2648",FALSE
"Stricker, Steve",1,282,"2649",FALSE
"Matsuyama, Hideki",1,278,"2650",FALSE
"Kuchar, Matt",1,278,"2651",FALSE
