"","name","rank","friday","sunday","simulationID"
"4681","Spieth, Jordan",7,144,282,"9001"
"4753","Stenson, Henrik",6,143,281,"9001"
"4825","Streb, Robert",60,148,NA,"9001"
"4897","Streelman, Kevin",54,147,NA,"9001"
"4969","Sullivan, Andy",76,153,NA,"9001"
"5041","Taylor, Vaughn",20,144,286,"9001"
"5113","Thomas, Justin",16,143,285,"9001"
"5185","Walker, Jimmy",33,145,289,"9001"
"5257","Watson, Bubba",11,140,283,"9001"
"5329","Weir, Mike",49,141,294,"9001"
"5401","Westwood, Lee",49,146,294,"9001"
"5473","Wiesberger, Bernd",15,145,284,"9001"
"5545","Willett, Danny",7,144,282,"9001"
"5617","Wood, Chris",4,140,280,"9001"
"11","An, Byeong Hun",47,144,291,"9002"
"731","Aphibarnrat, Kiradech",47,145,291,"9002"
"1451","Berger, Daniel",43,143,290,"9002"
"2171","Bowditch, Steven",70,151,NA,"9002"
"2891","Bradley, Keegan",27,141,285,"9002"
"3611","Cabrera Bello, Rafa",53,147,NA,"9002"
"4331","Cabrera, Angel",74,152,NA,"9002"
"5051","Casey, Paul",17,142,283,"9002"
"5771","Clarke, Darren",76,153,NA,"9002"
"6491","Day, Jason",15,137,282,"9002"
"7211","DeChambeau, Bryson",30,145,286,"9002"
"7931","Donaldson, Jamie",21,142,284,"9002"
"8651","Dubuisson, Victor",53,147,NA,"9002"
"9371","Dufner, Jason",67,150,NA,"9002"
"10091","Els, Ernie",70,151,NA,"9002"
"10811","English, Harris",43,146,290,"9002"
"11531","Fitzpatrick, Matthew",33,139,287,"9002"
"12251","Fowler, Rickie",5,139,277,"9002"
"12971","Garcia, Sergio",49,143,293,"9002"
"13691","Gomez, Fabian",43,145,290,"9002"
"14411","Grace, Branden",60,148,NA,"9002"
"15131","Grillo, Emiliano",17,146,283,"9002"
"15851","Haas, Bill",36,143,288,"9002"
"16571","Herman, Jim",36,142,288,"9002"
"17291","Hoffman, Charley",21,140,284,"9002"
"18011","Holmes, J.B.",15,138,282,"9002"
"18731","Horschel, Billy",60,148,NA,"9002"
"19451","Immelman, Trevor",60,148,NA,"9002"
"20171","Jaidee, Thongchai",7,137,279,"9002"
"20891","Johnson, Dustin",10,143,281,"9002"
"21611","Johnson, Zach",39,146,289,"9002"
"22331","Kaufman, Smylie",21,145,284,"9002"
"23051","Kaymer, Martin",21,142,284,"9002"
"23771","Kirk, Chris",17,138,283,"9002"
"24491","Kisner, Kevin",39,146,289,"9002"
"25211","Kjeldsen, Soren",74,152,NA,"9002"
"25931","Knox, Russell",66,149,NA,"9002"
"26651","Koepka, Brooks",70,151,NA,"9002"
"27371","Kuchar, Matt",21,141,284,"9002"
"28091","Lahiri, Anirban",53,147,NA,"9002"
"28811","Langer, Bernhard",76,153,NA,"9002"
"29531","Lee, Danny",51,142,297,"9002"
"30251","Leishman, Marc",10,143,281,"9002"
"30971","Lingmerth, David",33,142,287,"9002"
"31691","Love III, Davis",27,141,285,"9002"
"32411","Lowry, Shane",51,146,297,"9002"
"33131","Mahan, Hunter",53,147,NA,"9002"
"33851","Matsuyama, Hideki",36,142,288,"9002"
"34571","McDowell, Graeme",7,140,279,"9002"
"35291","McIlroy, Rory",1,135,273,"9002"
"36011","Merritt, Troy",53,147,NA,"9002"
"36731","Mickelson, Phil",60,148,NA,"9002"
"37451","Moore, Ryan",33,141,287,"9002"
"38171","Na, Kevin",9,143,280,"9002"
"38891","Oosthuizen, Louis",53,147,NA,"9002"
"39611","Piercy, Scott",60,148,NA,"9002"
"40331","Poulter, Ian",53,147,NA,"9002"
"41051","Reed, Patrick",17,141,283,"9002"
"41771","Rose, Justin",39,146,289,"9002"
"42491","Schwartzel, Charl",10,132,281,"9002"
"43211","Scott, Adam",2,140,274,"9002"
"43931","Simpson, Webb",43,143,290,"9002"
"44651","Singh, Vijay",6,138,278,"9002"
"45371","Smith, Cameron",76,153,NA,"9002"
"46091","Snedeker, Brandt",4,136,276,"9002"
"46811","Spieth, Jordan",3,143,275,"9002"
"47531","Stenson, Henrik",27,144,285,"9002"
"48251","Streb, Robert",60,148,NA,"9002"
"48971","Streelman, Kevin",30,143,286,"9002"
"49691","Sullivan, Andy",10,139,281,"9002"
"50411","Taylor, Vaughn",79,155,NA,"9002"
"51131","Thomas, Justin",39,144,289,"9002"
"51851","Walker, Jimmy",30,142,286,"9002"
"52571","Watson, Bubba",67,150,NA,"9002"
"53291","Weir, Mike",70,151,NA,"9002"
"54011","Westwood, Lee",67,150,NA,"9002"
"54731","Wiesberger, Bernd",50,145,295,"9002"
"55451","Willett, Danny",10,135,281,"9002"
"56171","Wood, Chris",21,141,284,"9002"
"12","An, Byeong Hun",43,144,294,"9003"
"732","Aphibarnrat, Kiradech",38,141,293,"9003"
"1452","Berger, Daniel",72,152,NA,"9003"
"2172","Bowditch, Steven",72,152,NA,"9003"
"2892","Bradley, Keegan",28,145,289,"9003"
"3612","Cabrera Bello, Rafa",12,143,284,"9003"
"4332","Cabrera, Angel",53,149,NA,"9003"
"5052","Casey, Paul",4,140,281,"9003"
"5772","Clarke, Darren",49,148,298,"9003"
"6492","Day, Jason",2,145,277,"9003"
"7212","DeChambeau, Bryson",32,147,291,"9003"
"7932","Donaldson, Jamie",53,149,NA,"9003"
"8652","Dubuisson, Victor",18,143,286,"9003"
"9372","Dufner, Jason",25,146,288,"9003"
"10092","Els, Ernie",53,149,NA,"9003"
"10812","English, Harris",49,148,298,"9003"
"11532","Fitzpatrick, Matthew",47,145,296,"9003"
"12252","Fowler, Rickie",12,145,284,"9003"
"12972","Garcia, Sergio",77,154,NA,"9003"
"13692","Gomez, Fabian",43,145,294,"9003"
"14412","Grace, Branden",16,146,285,"9003"
"15132","Grillo, Emiliano",22,141,287,"9003"
"15852","Haas, Bill",4,139,281,"9003"
"16572","Herman, Jim",52,145,299,"9003"
"17292","Hoffman, Charley",43,148,294,"9003"
"18012","Holmes, J.B.",8,141,283,"9003"
"18732","Horschel, Billy",63,150,NA,"9003"
"19452","Immelman, Trevor",8,139,283,"9003"
"20172","Jaidee, Thongchai",70,151,NA,"9003"
"20892","Johnson, Dustin",77,154,NA,"9003"
"21612","Johnson, Zach",22,145,287,"9003"
"22332","Kaufman, Smylie",53,149,NA,"9003"
"23052","Kaymer, Martin",63,150,NA,"9003"
"23772","Kirk, Chris",38,148,293,"9003"
"24492","Kisner, Kevin",25,145,288,"9003"
"25212","Kjeldsen, Soren",25,146,288,"9003"
"25932","Knox, Russell",49,147,298,"9003"
"26652","Koepka, Brooks",43,142,294,"9003"
"27372","Kuchar, Matt",16,144,285,"9003"
"28092","Lahiri, Anirban",38,148,293,"9003"
"28812","Langer, Bernhard",63,150,NA,"9003"
"29532","Lee, Danny",37,146,292,"9003"
"30252","Leishman, Marc",29,146,290,"9003"
"30972","Lingmerth, David",63,150,NA,"9003"
"31692","Love III, Davis",22,139,287,"9003"
"32412","Lowry, Shane",8,142,283,"9003"
"33132","Mahan, Hunter",38,148,293,"9003"
"33852","Matsuyama, Hideki",12,141,284,"9003"
"34572","McDowell, Graeme",72,152,NA,"9003"
"35292","McIlroy, Rory",4,138,281,"9003"
"36012","Merritt, Troy",53,149,NA,"9003"
"36732","Mickelson, Phil",29,144,290,"9003"
"37452","Moore, Ryan",32,146,291,"9003"
"38172","Na, Kevin",32,144,291,"9003"
"38892","Oosthuizen, Louis",63,150,NA,"9003"
"39612","Piercy, Scott",53,149,NA,"9003"
"40332","Poulter, Ian",18,143,286,"9003"
"41052","Reed, Patrick",3,141,280,"9003"
"41772","Rose, Justin",4,139,281,"9003"
"42492","Schwartzel, Charl",18,143,286,"9003"
"43212","Scott, Adam",1,138,273,"9003"
"43932","Simpson, Webb",53,149,NA,"9003"
"44652","Singh, Vijay",53,149,NA,"9003"
"45372","Smith, Cameron",75,153,NA,"9003"
"46092","Snedeker, Brandt",32,147,291,"9003"
"46812","Spieth, Jordan",70,151,NA,"9003"
"47532","Stenson, Henrik",53,149,NA,"9003"
"48252","Streb, Robert",32,148,291,"9003"
"48972","Streelman, Kevin",63,150,NA,"9003"
"49692","Sullivan, Andy",38,146,293,"9003"
"50412","Taylor, Vaughn",12,146,284,"9003"
"51132","Thomas, Justin",75,153,NA,"9003"
"51852","Walker, Jimmy",77,154,NA,"9003"
"52572","Watson, Bubba",18,140,286,"9003"
"53292","Weir, Mike",48,145,297,"9003"
"54012","Westwood, Lee",29,144,290,"9003"
"54732","Wiesberger, Bernd",53,149,NA,"9003"
"55452","Willett, Danny",8,143,283,"9003"
"56172","Wood, Chris",63,150,NA,"9003"
"13","An, Byeong Hun",65,150,NA,"9004"
"733","Aphibarnrat, Kiradech",74,152,NA,"9004"
"1453","Berger, Daniel",65,150,NA,"9004"
"2173","Bowditch, Steven",54,148,NA,"9004"
"2893","Bradley, Keegan",31,147,287,"9004"
"3613","Cabrera Bello, Rafa",20,145,284,"9004"
"4333","Cabrera, Angel",54,148,NA,"9004"
"5053","Casey, Paul",16,140,283,"9004"
"5773","Clarke, Darren",59,149,NA,"9004"
"6493","Day, Jason",2,142,275,"9004"
"7213","DeChambeau, Bryson",16,143,283,"9004"
"7933","Donaldson, Jamie",49,146,293,"9004"
"8653","Dubuisson, Victor",72,151,NA,"9004"
"9373","Dufner, Jason",12,138,281,"9004"
"10093","Els, Ernie",7,143,279,"9004"
"10813","English, Harris",52,147,297,"9004"
"11533","Fitzpatrick, Matthew",65,150,NA,"9004"
"12253","Fowler, Rickie",7,144,279,"9004"
"12973","Garcia, Sergio",25,141,285,"9004"
"13693","Gomez, Fabian",46,146,292,"9004"
"14413","Grace, Branden",65,150,NA,"9004"
"15133","Grillo, Emiliano",10,141,280,"9004"
"15853","Haas, Bill",43,147,290,"9004"
"16573","Herman, Jim",16,146,283,"9004"
"17293","Hoffman, Charley",16,143,283,"9004"
"18013","Holmes, J.B.",31,143,287,"9004"
"18733","Horschel, Billy",29,140,286,"9004"
"19453","Immelman, Trevor",31,141,287,"9004"
"20173","Jaidee, Thongchai",46,147,292,"9004"
"20893","Johnson, Dustin",14,141,282,"9004"
"21613","Johnson, Zach",4,138,276,"9004"
"22333","Kaufman, Smylie",54,148,NA,"9004"
"23053","Kaymer, Martin",59,149,NA,"9004"
"23773","Kirk, Chris",31,143,287,"9004"
"24493","Kisner, Kevin",59,149,NA,"9004"
"25213","Kjeldsen, Soren",40,146,289,"9004"
"25933","Knox, Russell",76,153,NA,"9004"
"26653","Koepka, Brooks",20,146,284,"9004"
"27373","Kuchar, Matt",31,145,287,"9004"
"28093","Lahiri, Anirban",51,144,296,"9004"
"28813","Langer, Bernhard",40,146,289,"9004"
"29533","Lee, Danny",31,143,287,"9004"
"30253","Leishman, Marc",54,148,NA,"9004"
"30973","Lingmerth, David",29,146,286,"9004"
"31693","Love III, Davis",20,139,284,"9004"
"32413","Lowry, Shane",59,149,NA,"9004"
"33133","Mahan, Hunter",76,153,NA,"9004"
"33853","Matsuyama, Hideki",6,143,278,"9004"
"34573","McDowell, Graeme",65,150,NA,"9004"
"35293","McIlroy, Rory",7,137,279,"9004"
"36013","Merritt, Troy",78,154,NA,"9004"
"36733","Mickelson, Phil",20,144,284,"9004"
"37453","Moore, Ryan",20,142,284,"9004"
"38173","Na, Kevin",65,150,NA,"9004"
"38893","Oosthuizen, Louis",4,138,276,"9004"
"39613","Piercy, Scott",53,147,300,"9004"
"40333","Poulter, Ian",12,137,281,"9004"
"41053","Reed, Patrick",54,148,NA,"9004"
"41773","Rose, Justin",25,143,285,"9004"
"42493","Schwartzel, Charl",14,142,282,"9004"
"43213","Scott, Adam",1,136,272,"9004"
"43933","Simpson, Webb",44,144,291,"9004"
"44653","Singh, Vijay",46,143,292,"9004"
"45373","Smith, Cameron",65,150,NA,"9004"
"46093","Snedeker, Brandt",37,142,288,"9004"
"46813","Spieth, Jordan",37,147,288,"9004"
"47533","Stenson, Henrik",37,141,288,"9004"
"48253","Streb, Robert",72,151,NA,"9004"
"48973","Streelman, Kevin",25,143,285,"9004"
"49693","Sullivan, Andy",25,144,285,"9004"
"50413","Taylor, Vaughn",10,140,280,"9004"
"51133","Thomas, Justin",44,144,291,"9004"
"51853","Walker, Jimmy",49,147,293,"9004"
"52573","Watson, Bubba",2,134,275,"9004"
"53293","Weir, Mike",79,157,NA,"9004"
"54013","Westwood, Lee",40,147,289,"9004"
"54733","Wiesberger, Bernd",59,149,NA,"9004"
"55453","Willett, Danny",59,149,NA,"9004"
"56173","Wood, Chris",74,152,NA,"9004"
"14","An, Byeong Hun",17,137,283,"9005"
"734","Aphibarnrat, Kiradech",58,148,NA,"9005"
"1454","Berger, Daniel",17,141,283,"9005"
"2174","Bowditch, Steven",71,151,NA,"9005"
"2894","Bradley, Keegan",27,145,287,"9005"
"3614","Cabrera Bello, Rafa",6,139,280,"9005"
"4334","Cabrera, Angel",9,147,281,"9005"
"5054","Casey, Paul",37,138,290,"9005"
"5774","Clarke, Darren",63,149,NA,"9005"
"6494","Day, Jason",3,138,277,"9005"
"7214","DeChambeau, Bryson",63,149,NA,"9005"
"7934","Donaldson, Jamie",17,146,283,"9005"
"8654","Dubuisson, Victor",58,148,NA,"9005"
"9374","Dufner, Jason",9,140,281,"9005"
"10094","Els, Ernie",58,148,NA,"9005"
"10814","English, Harris",41,144,291,"9005"
"11534","Fitzpatrick, Matthew",52,146,294,"9005"
"12254","Fowler, Rickie",17,142,283,"9005"
"12974","Garcia, Sergio",37,144,290,"9005"
"13694","Gomez, Fabian",30,145,288,"9005"
"14414","Grace, Branden",52,145,294,"9005"
"15134","Grillo, Emiliano",9,143,281,"9005"
"15854","Haas, Bill",14,139,282,"9005"
"16574","Herman, Jim",49,141,293,"9005"
"17294","Hoffman, Charley",22,141,284,"9005"
"18014","Holmes, J.B.",14,140,282,"9005"
"18734","Horschel, Billy",49,146,293,"9005"
"19454","Immelman, Trevor",76,154,NA,"9005"
"20174","Jaidee, Thongchai",34,145,289,"9005"
"20894","Johnson, Dustin",6,133,280,"9005"
"21614","Johnson, Zach",24,144,285,"9005"
"22334","Kaufman, Smylie",37,139,290,"9005"
"23054","Kaymer, Martin",74,152,NA,"9005"
"23774","Kirk, Chris",41,143,291,"9005"
"24494","Kisner, Kevin",54,146,296,"9005"
"25214","Kjeldsen, Soren",63,149,NA,"9005"
"25934","Knox, Russell",47,144,292,"9005"
"26654","Koepka, Brooks",71,151,NA,"9005"
"27374","Kuchar, Matt",30,141,288,"9005"
"28094","Lahiri, Anirban",47,146,292,"9005"
"28814","Langer, Bernhard",57,147,301,"9005"
"29534","Lee, Danny",76,154,NA,"9005"
"30254","Leishman, Marc",68,150,NA,"9005"
"30974","Lingmerth, David",6,145,280,"9005"
"31694","Love III, Davis",76,154,NA,"9005"
"32414","Lowry, Shane",9,147,281,"9005"
"33134","Mahan, Hunter",58,148,NA,"9005"
"33854","Matsuyama, Hideki",5,140,279,"9005"
"34574","McDowell, Graeme",14,139,282,"9005"
"35294","McIlroy, Rory",26,141,286,"9005"
"36014","Merritt, Troy",41,147,291,"9005"
"36734","Mickelson, Phil",27,145,287,"9005"
"37454","Moore, Ryan",22,147,284,"9005"
"38174","Na, Kevin",17,141,283,"9005"
"38894","Oosthuizen, Louis",63,149,NA,"9005"
"39614","Piercy, Scott",37,137,290,"9005"
"40334","Poulter, Ian",71,151,NA,"9005"
"41054","Reed, Patrick",24,143,285,"9005"
"41774","Rose, Justin",4,135,278,"9005"
"42494","Schwartzel, Charl",9,143,281,"9005"
"43214","Scott, Adam",1,139,276,"9005"
"43934","Simpson, Webb",41,142,291,"9005"
"44654","Singh, Vijay",68,150,NA,"9005"
"45374","Smith, Cameron",55,147,298,"9005"
"46094","Snedeker, Brandt",27,143,287,"9005"
"46814","Spieth, Jordan",1,142,276,"9005"
"47534","Stenson, Henrik",41,145,291,"9005"
"48254","Streb, Robert",63,149,NA,"9005"
"48974","Streelman, Kevin",79,155,NA,"9005"
"49694","Sullivan, Andy",56,147,299,"9005"
"50414","Taylor, Vaughn",58,148,NA,"9005"
"51134","Thomas, Justin",49,147,293,"9005"
"51854","Walker, Jimmy",30,144,288,"9005"
"52574","Watson, Bubba",41,142,291,"9005"
"53294","Weir, Mike",75,153,NA,"9005"
"54014","Westwood, Lee",34,145,289,"9005"
"54734","Wiesberger, Bernd",34,143,289,"9005"
"55454","Willett, Danny",30,145,288,"9005"
"56174","Wood, Chris",68,150,NA,"9005"
"15","An, Byeong Hun",41,143,292,"9006"
"735","Aphibarnrat, Kiradech",15,144,284,"9006"
"1455","Berger, Daniel",53,148,NA,"9006"
"2175","Bowditch, Steven",65,150,NA,"9006"
"2895","Bradley, Keegan",36,145,291,"9006"
"3615","Cabrera Bello, Rafa",4,137,277,"9006"
"4335","Cabrera, Angel",9,141,281,"9006"
"5055","Casey, Paul",53,148,NA,"9006"
"5775","Clarke, Darren",79,155,NA,"9006"
"6495","Day, Jason",1,133,270,"9006"
"7215","DeChambeau, Bryson",50,147,296,"9006"
"7935","Donaldson, Jamie",63,149,NA,"9006"
"8655","Dubuisson, Victor",46,146,293,"9006"
"9375","Dufner, Jason",36,146,291,"9006"
"10095","Els, Ernie",14,141,283,"9006"
"10815","English, Harris",53,148,NA,"9006"
"11535","Fitzpatrick, Matthew",63,149,NA,"9006"
"12255","Fowler, Rickie",6,139,280,"9006"
"12975","Garcia, Sergio",26,144,287,"9006"
"13695","Gomez, Fabian",24,139,286,"9006"
"14415","Grace, Branden",11,144,282,"9006"
"15135","Grillo, Emiliano",46,147,293,"9006"
"15855","Haas, Bill",53,148,NA,"9006"
"16575","Herman, Jim",34,143,290,"9006"
"17295","Hoffman, Charley",53,148,NA,"9006"
"18015","Holmes, J.B.",53,148,NA,"9006"
"18735","Horschel, Billy",26,140,287,"9006"
"19455","Immelman, Trevor",52,147,300,"9006"
"20175","Jaidee, Thongchai",26,141,287,"9006"
"20895","Johnson, Dustin",24,143,286,"9006"
"21615","Johnson, Zach",36,145,291,"9006"
"22335","Kaufman, Smylie",49,147,294,"9006"
"23055","Kaymer, Martin",73,152,NA,"9006"
"23775","Kirk, Chris",76,153,NA,"9006"
"24495","Kisner, Kevin",76,153,NA,"9006"
"25215","Kjeldsen, Soren",53,148,NA,"9006"
"25935","Knox, Russell",73,152,NA,"9006"
"26655","Koepka, Brooks",69,151,NA,"9006"
"27375","Kuchar, Matt",15,144,284,"9006"
"28095","Lahiri, Anirban",2,142,276,"9006"
"28815","Langer, Bernhard",46,145,293,"9006"
"29535","Lee, Danny",69,151,NA,"9006"
"30255","Leishman, Marc",15,145,284,"9006"
"30975","Lingmerth, David",34,146,290,"9006"
"31695","Love III, Davis",53,148,NA,"9006"
"32415","Lowry, Shane",30,141,288,"9006"
"33135","Mahan, Hunter",65,150,NA,"9006"
"33855","Matsuyama, Hideki",11,141,282,"9006"
"34575","McDowell, Graeme",41,146,292,"9006"
"35295","McIlroy, Rory",53,148,NA,"9006"
"36015","Merritt, Troy",69,151,NA,"9006"
"36735","Mickelson, Phil",36,147,291,"9006"
"37455","Moore, Ryan",19,146,285,"9006"
"38175","Na, Kevin",65,150,NA,"9006"
"38895","Oosthuizen, Louis",19,146,285,"9006"
"39615","Piercy, Scott",2,137,276,"9006"
"40335","Poulter, Ian",41,146,292,"9006"
"41055","Reed, Patrick",26,143,287,"9006"
"41775","Rose, Justin",6,140,280,"9006"
"42495","Schwartzel, Charl",19,139,285,"9006"
"43215","Scott, Adam",9,141,281,"9006"
"43935","Simpson, Webb",32,144,289,"9006"
"44655","Singh, Vijay",50,147,296,"9006"
"45375","Smith, Cameron",69,151,NA,"9006"
"46095","Snedeker, Brandt",73,152,NA,"9006"
"46815","Spieth, Jordan",30,141,288,"9006"
"47535","Stenson, Henrik",11,140,282,"9006"
"48255","Streb, Robert",5,143,279,"9006"
"48975","Streelman, Kevin",41,143,292,"9006"
"49695","Sullivan, Andy",65,150,NA,"9006"
"50415","Taylor, Vaughn",32,143,289,"9006"
"51135","Thomas, Justin",36,145,291,"9006"
"51855","Walker, Jimmy",15,142,284,"9006"
"52575","Watson, Bubba",41,144,292,"9006"
"53295","Weir, Mike",53,148,NA,"9006"
"54015","Westwood, Lee",78,154,NA,"9006"
"54735","Wiesberger, Bernd",6,136,280,"9006"
"55455","Willett, Danny",19,143,285,"9006"
"56175","Wood, Chris",19,140,285,"9006"
"16","An, Byeong Hun",57,145,297,"9007"
"736","Aphibarnrat, Kiradech",36,144,288,"9007"
"1456","Berger, Daniel",36,141,288,"9007"
"2176","Bowditch, Steven",76,153,NA,"9007"
"2896","Bradley, Keegan",59,148,NA,"9007"
"3616","Cabrera Bello, Rafa",17,142,283,"9007"
"4336","Cabrera, Angel",5,143,279,"9007"
"5056","Casey, Paul",76,153,NA,"9007"
"5776","Clarke, Darren",31,143,287,"9007"
"6496","Day, Jason",3,138,276,"9007"
"7216","DeChambeau, Bryson",44,147,290,"9007"
"7936","Donaldson, Jamie",58,147,299,"9007"
"8656","Dubuisson, Victor",28,139,286,"9007"
"9376","Dufner, Jason",75,152,NA,"9007"
"10096","Els, Ernie",72,151,NA,"9007"
"10816","English, Harris",69,150,NA,"9007"
"11536","Fitzpatrick, Matthew",24,142,285,"9007"
"12256","Fowler, Rickie",4,131,277,"9007"
"12976","Garcia, Sergio",24,140,285,"9007"
"13696","Gomez, Fabian",47,146,291,"9007"
"14416","Grace, Branden",7,140,281,"9007"
"15136","Grillo, Emiliano",51,147,294,"9007"
"15856","Haas, Bill",72,151,NA,"9007"
"16576","Herman, Jim",72,151,NA,"9007"
"17296","Hoffman, Charley",7,141,281,"9007"
"18016","Holmes, J.B.",17,146,283,"9007"
"18736","Horschel, Billy",7,140,281,"9007"
"19456","Immelman, Trevor",40,143,289,"9007"
"20176","Jaidee, Thongchai",79,154,NA,"9007"
"20896","Johnson, Dustin",2,137,272,"9007"
"21616","Johnson, Zach",31,147,287,"9007"
"22336","Kaufman, Smylie",31,144,287,"9007"
"23056","Kaymer, Martin",14,142,282,"9007"
"23776","Kirk, Chris",40,147,289,"9007"
"24496","Kisner, Kevin",14,138,282,"9007"
"25216","Kjeldsen, Soren",51,145,294,"9007"
"25936","Knox, Russell",55,146,295,"9007"
"26656","Koepka, Brooks",44,145,290,"9007"
"27376","Kuchar, Matt",24,145,285,"9007"
"28096","Lahiri, Anirban",5,142,279,"9007"
"28816","Langer, Bernhard",55,140,295,"9007"
"29536","Lee, Danny",63,149,NA,"9007"
"30256","Leishman, Marc",7,146,281,"9007"
"30976","Lingmerth, David",59,148,NA,"9007"
"31696","Love III, Davis",59,148,NA,"9007"
"32416","Lowry, Shane",28,141,286,"9007"
"33136","Mahan, Hunter",63,149,NA,"9007"
"33856","Matsuyama, Hideki",7,133,281,"9007"
"34576","McDowell, Graeme",69,150,NA,"9007"
"35296","McIlroy, Rory",63,149,NA,"9007"
"36016","Merritt, Troy",63,149,NA,"9007"
"36736","Mickelson, Phil",48,143,292,"9007"
"37456","Moore, Ryan",1,138,271,"9007"
"38176","Na, Kevin",69,150,NA,"9007"
"38896","Oosthuizen, Louis",36,146,288,"9007"
"39616","Piercy, Scott",76,153,NA,"9007"
"40336","Poulter, Ian",51,145,294,"9007"
"41056","Reed, Patrick",31,143,287,"9007"
"41776","Rose, Justin",40,145,289,"9007"
"42496","Schwartzel, Charl",24,144,285,"9007"
"43216","Scott, Adam",19,139,284,"9007"
"43936","Simpson, Webb",63,149,NA,"9007"
"44656","Singh, Vijay",63,149,NA,"9007"
"45376","Smith, Cameron",28,141,286,"9007"
"46096","Snedeker, Brandt",31,144,287,"9007"
"46816","Spieth, Jordan",19,141,284,"9007"
"47536","Stenson, Henrik",19,147,284,"9007"
"48256","Streb, Robert",48,143,292,"9007"
"48976","Streelman, Kevin",50,147,293,"9007"
"49696","Sullivan, Andy",40,147,289,"9007"
"50416","Taylor, Vaughn",51,142,294,"9007"
"51136","Thomas, Justin",59,148,NA,"9007"
"51856","Walker, Jimmy",7,145,281,"9007"
"52576","Watson, Bubba",19,135,284,"9007"
"53296","Weir, Mike",44,138,290,"9007"
"54016","Westwood, Lee",14,135,282,"9007"
"54736","Wiesberger, Bernd",36,140,288,"9007"
"55456","Willett, Danny",7,140,281,"9007"
"56176","Wood, Chris",19,147,284,"9007"
"17","An, Byeong Hun",51,147,NA,"9008"
"737","Aphibarnrat, Kiradech",31,145,288,"9008"
"1457","Berger, Daniel",70,151,NA,"9008"
"2177","Bowditch, Steven",75,153,NA,"9008"
"2897","Bradley, Keegan",58,148,NA,"9008"
