"","name","rank","friday","sunday","simulationID"
"122583","Fowler, Rickie",42,143,290,"8084"
"129783","Garcia, Sergio",4,138,280,"8084"
"136983","Gomez, Fabian",63,148,NA,"8084"
"144183","Grace, Branden",4,141,280,"8084"
"151383","Grillo, Emiliano",28,142,287,"8084"
"158583","Haas, Bill",28,141,287,"8084"
"165783","Herman, Jim",36,146,289,"8084"
"172983","Hoffman, Charley",25,144,286,"8084"
"180183","Holmes, J.B.",57,146,294,"8084"
"187383","Horschel, Billy",36,143,289,"8084"
"194583","Immelman, Trevor",42,142,290,"8084"
"201783","Jaidee, Thongchai",47,142,291,"8084"
"208983","Johnson, Dustin",36,142,289,"8084"
"216183","Johnson, Zach",28,141,287,"8084"
"223383","Kaufman, Smylie",12,145,283,"8084"
"230583","Kaymer, Martin",25,146,286,"8084"
"237783","Kirk, Chris",36,143,289,"8084"
"244983","Kisner, Kevin",63,148,NA,"8084"
"252183","Kjeldsen, Soren",59,147,NA,"8084"
"259383","Knox, Russell",15,145,285,"8084"
"266583","Koepka, Brooks",9,141,282,"8084"
"273783","Kuchar, Matt",47,144,291,"8084"
"280983","Lahiri, Anirban",15,139,285,"8084"
"288183","Langer, Bernhard",63,148,NA,"8084"
"295383","Lee, Danny",28,144,287,"8084"
"302583","Leishman, Marc",53,143,292,"8084"
"309783","Lingmerth, David",34,142,288,"8084"
"316983","Love III, Davis",4,137,280,"8084"
"324183","Lowry, Shane",76,152,NA,"8084"
"331383","Mahan, Hunter",36,143,289,"8084"
"338583","Matsuyama, Hideki",15,141,285,"8084"
"345783","McDowell, Graeme",79,153,NA,"8084"
"352983","McIlroy, Rory",15,143,285,"8084"
"360183","Merritt, Troy",47,144,291,"8084"
"367383","Mickelson, Phil",7,143,281,"8084"
"374583","Moore, Ryan",15,144,285,"8084"
"381783","Na, Kevin",74,151,NA,"8084"
"388983","Oosthuizen, Louis",42,142,290,"8084"
"396183","Piercy, Scott",42,144,290,"8084"
"403383","Poulter, Ian",72,150,NA,"8084"
"410583","Reed, Patrick",1,138,277,"8084"
"417783","Rose, Justin",25,140,286,"8084"
"424983","Schwartzel, Charl",59,147,NA,"8084"
"432183","Scott, Adam",28,142,287,"8084"
"439383","Simpson, Webb",55,144,293,"8084"
"446583","Singh, Vijay",76,152,NA,"8084"
"453783","Smith, Cameron",15,136,285,"8084"
"460983","Snedeker, Brandt",28,144,287,"8084"
"468183","Spieth, Jordan",2,140,278,"8084"
"475383","Stenson, Henrik",9,141,282,"8084"
"482583","Streb, Robert",63,148,NA,"8084"
"489783","Streelman, Kevin",72,150,NA,"8084"
"496983","Sullivan, Andy",42,143,290,"8084"
"504183","Taylor, Vaughn",55,146,293,"8084"
"511383","Thomas, Justin",15,143,285,"8084"
"518583","Walker, Jimmy",12,146,283,"8084"
"525783","Watson, Bubba",12,142,283,"8084"
"532983","Weir, Mike",68,149,NA,"8084"
"540183","Westwood, Lee",53,144,292,"8084"
"547383","Wiesberger, Bernd",76,152,NA,"8084"
"554583","Willett, Danny",47,145,291,"8084"
"561783","Wood, Chris",59,147,NA,"8084"
"185","An, Byeong Hun",67,149,NA,"8085"
"7384","Aphibarnrat, Kiradech",20,141,284,"8085"
"14584","Berger, Daniel",20,143,284,"8085"
"21784","Bowditch, Steven",77,153,NA,"8085"
"28984","Bradley, Keegan",16,141,283,"8085"
"36184","Cabrera Bello, Rafa",20,141,284,"8085"
"43384","Cabrera, Angel",51,145,292,"8085"
"50584","Casey, Paul",8,137,280,"8085"
"57784","Clarke, Darren",62,147,NA,"8085"
"64984","Day, Jason",4,138,279,"8085"
"72184","DeChambeau, Bryson",48,140,291,"8085"
"79384","Donaldson, Jamie",71,151,NA,"8085"
"86584","Dubuisson, Victor",55,146,NA,"8085"
"93784","Dufner, Jason",69,150,NA,"8085"
"100984","Els, Ernie",62,147,NA,"8085"
"108184","English, Harris",67,149,NA,"8085"
"115384","Fitzpatrick, Matthew",55,146,NA,"8085"
"122584","Fowler, Rickie",3,138,277,"8085"
"129784","Garcia, Sergio",42,145,289,"8085"
"136984","Gomez, Fabian",12,140,281,"8085"
"144184","Grace, Branden",4,141,279,"8085"
"151384","Grillo, Emiliano",34,144,287,"8085"
"158584","Haas, Bill",34,142,287,"8085"
"165784","Herman, Jim",42,145,289,"8085"
"172984","Hoffman, Charley",62,147,NA,"8085"
"180184","Holmes, J.B.",55,146,NA,"8085"
"187384","Horschel, Billy",34,143,287,"8085"
"194584","Immelman, Trevor",69,150,NA,"8085"
"201784","Jaidee, Thongchai",37,144,288,"8085"
"208984","Johnson, Dustin",1,138,275,"8085"
"216184","Johnson, Zach",16,138,283,"8085"
"223384","Kaufman, Smylie",20,140,284,"8085"
"230584","Kaymer, Martin",42,144,289,"8085"
"237784","Kirk, Chris",30,141,286,"8085"
"244984","Kisner, Kevin",48,143,291,"8085"
"252184","Kjeldsen, Soren",79,154,NA,"8085"
"259384","Knox, Russell",55,146,NA,"8085"
"266584","Koepka, Brooks",74,152,NA,"8085"
"273784","Kuchar, Matt",53,145,293,"8085"
"280984","Lahiri, Anirban",42,144,289,"8085"
"288184","Langer, Bernhard",26,145,285,"8085"
"295384","Lee, Danny",62,147,NA,"8085"
"302584","Leishman, Marc",37,143,288,"8085"
"309784","Lingmerth, David",51,145,292,"8085"
"316984","Love III, Davis",77,153,NA,"8085"
"324184","Lowry, Shane",55,146,NA,"8085"
"331384","Mahan, Hunter",30,143,286,"8085"
"338584","Matsuyama, Hideki",8,141,280,"8085"
"345784","McDowell, Graeme",8,143,280,"8085"
"352984","McIlroy, Rory",71,151,NA,"8085"
"360184","Merritt, Troy",37,145,288,"8085"
"367384","Mickelson, Phil",1,138,275,"8085"
"374584","Moore, Ryan",54,143,298,"8085"
"381784","Na, Kevin",74,152,NA,"8085"
"388984","Oosthuizen, Louis",30,141,286,"8085"
"396184","Piercy, Scott",30,143,286,"8085"
"403384","Poulter, Ian",55,146,NA,"8085"
"410584","Reed, Patrick",20,143,284,"8085"
"417784","Rose, Justin",4,132,279,"8085"
"424984","Schwartzel, Charl",20,141,284,"8085"
"432184","Scott, Adam",8,142,280,"8085"
"439384","Simpson, Webb",26,139,285,"8085"
"446584","Singh, Vijay",14,137,282,"8085"
"453784","Smith, Cameron",55,146,NA,"8085"
"460984","Snedeker, Brandt",16,143,283,"8085"
"468184","Spieth, Jordan",26,143,285,"8085"
"475384","Stenson, Henrik",14,142,282,"8085"
"482584","Streb, Robert",42,142,289,"8085"
"489784","Streelman, Kevin",37,140,288,"8085"
"496984","Sullivan, Andy",48,145,291,"8085"
"504184","Taylor, Vaughn",42,142,289,"8085"
"511384","Thomas, Justin",66,148,NA,"8085"
"518584","Walker, Jimmy",37,141,288,"8085"
"525784","Watson, Bubba",4,145,279,"8085"
"532984","Weir, Mike",71,151,NA,"8085"
"540184","Westwood, Lee",16,138,283,"8085"
"547384","Wiesberger, Bernd",74,152,NA,"8085"
"554584","Willett, Danny",12,140,281,"8085"
"561784","Wood, Chris",26,145,285,"8085"
"186","An, Byeong Hun",23,143,285,"8086"
"7385","Aphibarnrat, Kiradech",51,147,NA,"8086"
"14585","Berger, Daniel",23,142,285,"8086"
"21785","Bowditch, Steven",68,151,NA,"8086"
"28985","Bradley, Keegan",7,143,282,"8086"
"36185","Cabrera Bello, Rafa",51,147,NA,"8086"
"43385","Cabrera, Angel",7,140,282,"8086"
"50585","Casey, Paul",41,146,290,"8086"
"57785","Clarke, Darren",68,151,NA,"8086"
"64985","Day, Jason",16,141,284,"8086"
"72185","DeChambeau, Bryson",41,146,290,"8086"
"79385","Donaldson, Jamie",35,142,289,"8086"
"86585","Dubuisson, Victor",16,137,284,"8086"
"93785","Dufner, Jason",68,151,NA,"8086"
"100985","Els, Ernie",12,140,283,"8086"
"108185","English, Harris",51,147,NA,"8086"
"115385","Fitzpatrick, Matthew",48,145,291,"8086"
"122585","Fowler, Rickie",28,143,287,"8086"
"129785","Garcia, Sergio",35,140,289,"8086"
"136985","Gomez, Fabian",51,147,NA,"8086"
"144185","Grace, Branden",12,143,283,"8086"
"151385","Grillo, Emiliano",23,145,285,"8086"
"158585","Haas, Bill",31,141,288,"8086"
"165785","Herman, Jim",68,151,NA,"8086"
"172985","Hoffman, Charley",27,140,286,"8086"
"180185","Holmes, J.B.",66,150,NA,"8086"
"187385","Horschel, Billy",16,141,284,"8086"
"194585","Immelman, Trevor",58,148,NA,"8086"
"201785","Jaidee, Thongchai",58,148,NA,"8086"
"208985","Johnson, Dustin",35,144,289,"8086"
"216185","Johnson, Zach",79,154,NA,"8086"
"223385","Kaufman, Smylie",65,149,NA,"8086"
"230585","Kaymer, Martin",7,138,282,"8086"
"237785","Kirk, Chris",12,142,283,"8086"
"244985","Kisner, Kevin",58,148,NA,"8086"
"252185","Kjeldsen, Soren",66,150,NA,"8086"
"259385","Knox, Russell",49,143,295,"8086"
"266585","Koepka, Brooks",23,143,285,"8086"
"273785","Kuchar, Matt",35,144,289,"8086"
"280985","Lahiri, Anirban",41,144,290,"8086"
"288185","Langer, Bernhard",77,153,NA,"8086"
"295385","Lee, Danny",50,146,296,"8086"
"302585","Leishman, Marc",31,145,288,"8086"
"309785","Lingmerth, David",68,151,NA,"8086"
"316985","Love III, Davis",12,146,283,"8086"
"324185","Lowry, Shane",76,152,NA,"8086"
"331385","Mahan, Hunter",35,145,289,"8086"
"338585","Matsuyama, Hideki",1,136,275,"8086"
"345785","McDowell, Graeme",28,146,287,"8086"
"352985","McIlroy, Rory",3,139,278,"8086"
"360185","Merritt, Troy",31,144,288,"8086"
"367385","Mickelson, Phil",5,137,280,"8086"
"374585","Moore, Ryan",6,142,281,"8086"
"381785","Na, Kevin",7,139,282,"8086"
"388985","Oosthuizen, Louis",16,144,284,"8086"
"396185","Piercy, Scott",51,147,NA,"8086"
"403385","Poulter, Ian",68,151,NA,"8086"
"410585","Reed, Patrick",51,147,NA,"8086"
"417785","Rose, Justin",16,145,284,"8086"
"424985","Schwartzel, Charl",16,142,284,"8086"
"432185","Scott, Adam",68,151,NA,"8086"
"439385","Simpson, Webb",35,141,289,"8086"
"446585","Singh, Vijay",41,144,290,"8086"
"453785","Smith, Cameron",51,147,NA,"8086"
"460985","Snedeker, Brandt",41,142,290,"8086"
"468185","Spieth, Jordan",58,148,NA,"8086"
"475385","Stenson, Henrik",7,143,282,"8086"
"482585","Streb, Robert",58,148,NA,"8086"
"489785","Streelman, Kevin",41,143,290,"8086"
"496985","Sullivan, Andy",68,151,NA,"8086"
"504185","Taylor, Vaughn",4,141,279,"8086"
"511385","Thomas, Justin",28,143,287,"8086"
"518585","Walker, Jimmy",58,148,NA,"8086"
"525785","Watson, Bubba",2,143,277,"8086"
"532985","Weir, Mike",77,153,NA,"8086"
"540185","Westwood, Lee",58,148,NA,"8086"
"547385","Wiesberger, Bernd",16,144,284,"8086"
"554585","Willett, Danny",41,144,290,"8086"
"561785","Wood, Chris",31,143,288,"8086"
"187","An, Byeong Hun",78,153,NA,"8087"
"7386","Aphibarnrat, Kiradech",28,143,285,"8087"
"14586","Berger, Daniel",17,145,282,"8087"
"21786","Bowditch, Steven",57,148,NA,"8087"
"28986","Bradley, Keegan",36,144,287,"8087"
"36186","Cabrera Bello, Rafa",10,142,279,"8087"
"43386","Cabrera, Angel",50,147,293,"8087"
"50586","Casey, Paul",8,142,278,"8087"
"57786","Clarke, Darren",74,151,NA,"8087"
"64986","Day, Jason",8,143,278,"8087"
"72186","DeChambeau, Bryson",24,142,284,"8087"
"79386","Donaldson, Jamie",36,144,287,"8087"
"86586","Dubuisson, Victor",17,140,282,"8087"
"93786","Dufner, Jason",24,137,284,"8087"
"100986","Els, Ernie",5,138,276,"8087"
"108186","English, Harris",46,145,290,"8087"
"115386","Fitzpatrick, Matthew",79,155,NA,"8087"
"122586","Fowler, Rickie",14,143,281,"8087"
"129786","Garcia, Sergio",3,135,274,"8087"
"136986","Gomez, Fabian",68,149,NA,"8087"
"144186","Grace, Branden",24,145,284,"8087"
"151386","Grillo, Emiliano",57,148,NA,"8087"
"158586","Haas, Bill",20,139,283,"8087"
"165786","Herman, Jim",28,146,285,"8087"
"172986","Hoffman, Charley",32,144,286,"8087"
"180186","Holmes, J.B.",50,147,293,"8087"
"187386","Horschel, Billy",57,148,NA,"8087"
"194586","Immelman, Trevor",74,151,NA,"8087"
"201786","Jaidee, Thongchai",57,148,NA,"8087"
"208986","Johnson, Dustin",11,139,280,"8087"
"216186","Johnson, Zach",36,143,287,"8087"
"223386","Kaufman, Smylie",20,139,283,"8087"
"230586","Kaymer, Martin",3,137,274,"8087"
"237786","Kirk, Chris",74,151,NA,"8087"
"244986","Kisner, Kevin",14,146,281,"8087"
"252186","Kjeldsen, Soren",42,141,288,"8087"
"259386","Knox, Russell",2,137,273,"8087"
"266586","Koepka, Brooks",24,144,284,"8087"
"273786","Kuchar, Matt",57,148,NA,"8087"
"280986","Lahiri, Anirban",57,148,NA,"8087"
"288186","Langer, Bernhard",54,147,295,"8087"
"295386","Lee, Danny",57,148,NA,"8087"
"302586","Leishman, Marc",20,143,283,"8087"
"309786","Lingmerth, David",32,147,286,"8087"
"316986","Love III, Davis",71,150,NA,"8087"
"324186","Lowry, Shane",68,149,NA,"8087"
"331386","Mahan, Hunter",11,143,280,"8087"
"338586","Matsuyama, Hideki",32,141,286,"8087"
"345786","McDowell, Graeme",57,148,NA,"8087"
"352986","McIlroy, Rory",36,145,287,"8087"
"360186","Merritt, Troy",42,144,288,"8087"
"367386","Mickelson, Phil",42,146,288,"8087"
"374586","Moore, Ryan",57,148,NA,"8087"
"381786","Na, Kevin",17,139,282,"8087"
"388986","Oosthuizen, Louis",20,141,283,"8087"
"396186","Piercy, Scott",71,150,NA,"8087"
"403386","Poulter, Ian",36,144,287,"8087"
"410586","Reed, Patrick",5,136,276,"8087"
"417786","Rose, Justin",14,143,281,"8087"
"424986","Schwartzel, Charl",57,148,NA,"8087"
"432186","Scott, Adam",7,140,277,"8087"
"439386","Simpson, Webb",46,146,290,"8087"
"446586","Singh, Vijay",71,150,NA,"8087"
"453786","Smith, Cameron",57,148,NA,"8087"
"460986","Snedeker, Brandt",1,137,271,"8087"
"468186","Spieth, Jordan",28,145,285,"8087"
"475386","Stenson, Henrik",46,145,290,"8087"
"482586","Streb, Robert",68,149,NA,"8087"
"489786","Streelman, Kevin",74,151,NA,"8087"
"496986","Sullivan, Andy",50,147,293,"8087"
"504186","Taylor, Vaughn",53,143,294,"8087"
"511386","Thomas, Justin",49,144,291,"8087"
"518586","Walker, Jimmy",11,141,280,"8087"
"525786","Watson, Bubba",32,146,286,"8087"
"532986","Weir, Mike",56,147,298,"8087"
"540186","Westwood, Lee",36,141,287,"8087"
"547386","Wiesberger, Bernd",55,145,296,"8087"
"554586","Willett, Danny",45,147,289,"8087"
"561786","Wood, Chris",28,142,285,"8087"
"188","An, Byeong Hun",48,142,293,"8088"
"7387","Aphibarnrat, Kiradech",51,144,295,"8088"
"14587","Berger, Daniel",34,143,289,"8088"
"21787","Bowditch, Steven",69,150,NA,"8088"
"28987","Bradley, Keegan",38,141,290,"8088"
"36187","Cabrera Bello, Rafa",8,143,280,"8088"
"43387","Cabrera, Angel",58,148,NA,"8088"
"50587","Casey, Paul",34,144,289,"8088"
"57787","Clarke, Darren",77,155,NA,"8088"
"64987","Day, Jason",4,143,278,"8088"
"72187","DeChambeau, Bryson",65,149,NA,"8088"
"79387","Donaldson, Jamie",23,144,286,"8088"
"86587","Dubuisson, Victor",31,142,288,"8088"
"93787","Dufner, Jason",58,148,NA,"8088"
"100987","Els, Ernie",58,148,NA,"8088"
"108187","English, Harris",54,147,NA,"8088"
"115387","Fitzpatrick, Matthew",38,141,290,"8088"
"122587","Fowler, Rickie",8,145,280,"8088"
"129787","Garcia, Sergio",65,149,NA,"8088"
"136987","Gomez, Fabian",79,157,NA,"8088"
"144187","Grace, Branden",7,141,279,"8088"
"151387","Grillo, Emiliano",51,145,295,"8088"
"158587","Haas, Bill",14,138,283,"8088"
"165787","Herman, Jim",48,144,293,"8088"
"172987","Hoffman, Charley",48,144,293,"8088"
"180187","Holmes, J.B.",41,143,291,"8088"
"187387","Horschel, Billy",3,138,277,"8088"
"194587","Immelman, Trevor",65,149,NA,"8088"
"201787","Jaidee, Thongchai",43,145,292,"8088"
"208987","Johnson, Dustin",1,138,275,"8088"
"216187","Johnson, Zach",19,141,285,"8088"
"223387","Kaufman, Smylie",31,146,288,"8088"
"230587","Kaymer, Martin",53,143,301,"8088"
"237787","Kirk, Chris",43,142,292,"8088"
"244987","Kisner, Kevin",14,146,283,"8088"
"252187","Kjeldsen, Soren",73,152,NA,"8088"
"259387","Knox, Russell",27,142,287,"8088"
"266587","Koepka, Brooks",14,141,283,"8088"
"273787","Kuchar, Matt",41,143,291,"8088"
"280987","Lahiri, Anirban",23,141,286,"8088"
"288187","Langer, Bernhard",43,142,292,"8088"
"295387","Lee, Danny",19,143,285,"8088"
"302587","Leishman, Marc",54,147,NA,"8088"
"309787","Lingmerth, David",38,140,290,"8088"
"316987","Love III, Davis",76,154,NA,"8088"
"324187","Lowry, Shane",69,150,NA,"8088"
"331387","Mahan, Hunter",75,153,NA,"8088"
"338587","Matsuyama, Hideki",27,143,287,"8088"
"345787","McDowell, Graeme",72,151,NA,"8088"
"352987","McIlroy, Rory",27,145,287,"8088"
"360187","Merritt, Troy",58,148,NA,"8088"
"367387","Mickelson, Phil",23,146,286,"8088"
"374587","Moore, Ryan",43,145,292,"8088"
"381787","Na, Kevin",1,140,275,"8088"
"388987","Oosthuizen, Louis",4,137,278,"8088"
"396187","Piercy, Scott",19,143,285,"8088"
"403387","Poulter, Ian",77,155,NA,"8088"
"410587","Reed, Patrick",34,143,289,"8088"
"417787","Rose, Justin",54,147,NA,"8088"
"424987","Schwartzel, Charl",12,142,282,"8088"
"432187","Scott, Adam",31,146,288,"8088"
"439387","Simpson, Webb",18,139,284,"8088"
"446587","Singh, Vijay",69,150,NA,"8088"
"453787","Smith, Cameron",43,144,292,"8088"
"460987","Snedeker, Brandt",4,142,278,"8088"
"468187","Spieth, Jordan",23,145,286,"8088"
"475387","Stenson, Henrik",54,147,NA,"8088"
"482587","Streb, Robert",8,135,280,"8088"
"489787","Streelman, Kevin",65,149,NA,"8088"
"496987","Sullivan, Andy",34,143,289,"8088"
"504187","Taylor, Vaughn",12,135,282,"8088"
"511387","Thomas, Justin",58,148,NA,"8088"
"518587","Walker, Jimmy",11,136,281,"8088"
"525787","Watson, Bubba",19,145,285,"8088"
"532987","Weir, Mike",73,152,NA,"8088"
"540187","Westwood, Lee",58,148,NA,"8088"
"547387","Wiesberger, Bernd",58,148,NA,"8088"
"554587","Willett, Danny",27,144,287,"8088"
"561787","Wood, Chris",14,138,283,"8088"
"189","An, Byeong Hun",64,149,NA,"8089"
"7388","Aphibarnrat, Kiradech",40,146,290,"8089"
"14588","Berger, Daniel",4,139,279,"8089"
"21788","Bowditch, Steven",15,143,283,"8089"
"28988","Bradley, Keegan",63,148,NA,"8089"
"36188","Cabrera Bello, Rafa",37,146,289,"8089"
"43388","Cabrera, Angel",52,147,NA,"8089"
"50588","Casey, Paul",52,147,NA,"8089"
"57788","Clarke, Darren",68,150,NA,"8089"
"64988","Day, Jason",1,140,272,"8089"
"72188","DeChambeau, Bryson",47,143,293,"8089"
"79388","Donaldson, Jamie",68,150,NA,"8089"
"86588","Dubuisson, Victor",24,140,287,"8089"
"93788","Dufner, Jason",22,139,286,"8089"
"100988","Els, Ernie",52,147,NA,"8089"
"108188","English, Harris",50,145,294,"8089"
"115388","Fitzpatrick, Matthew",52,147,NA,"8089"
"122588","Fowler, Rickie",24,146,287,"8089"
"129788","Garcia, Sergio",22,144,286,"8089"
"136988","Gomez, Fabian",40,146,290,"8089"
"144188","Grace, Branden",18,145,284,"8089"
"151388","Grillo, Emiliano",64,149,NA,"8089"
"158588","Haas, Bill",31,145,288,"8089"
"165788","Herman, Jim",31,146,288,"8089"
"172988","Hoffman, Charley",45,145,292,"8089"
"180188","Holmes, J.B.",52,147,NA,"8089"
"187388","Horschel, Billy",31,146,288,"8089"
"194588","Immelman, Trevor",68,150,NA,"8089"
"201788","Jaidee, Thongchai",78,157,NA,"8089"
"208988","Johnson, Dustin",31,140,288,"8089"
"216188","Johnson, Zach",24,146,287,"8089"
"223388","Kaufman, Smylie",68,150,NA,"8089"
"230588","Kaymer, Martin",43,144,291,"8089"
"237788","Kirk, Chris",2,141,274,"8089"
"244988","Kisner, Kevin",18,141,284,"8089"
"252188","Kjeldsen, Soren",13,141,282,"8089"
"259388","Knox, Russell",52,147,NA,"8089"
"266588","Koepka, Brooks",52,147,NA,"8089"
"273788","Kuchar, Matt",15,142,283,"8089"
"280988","Lahiri, Anirban",21,135,285,"8089"
"288188","Langer, Bernhard",64,149,NA,"8089"
"295388","Lee, Danny",68,150,NA,"8089"
"302588","Leishman, Marc",47,145,293,"8089"
"309788","Lingmerth, David",52,147,NA,"8089"
"316988","Love III, Davis",45,142,292,"8089"
"324188","Lowry, Shane",4,139,279,"8089"
"331388","Mahan, Hunter",77,155,NA,"8089"
"338588","Matsuyama, Hideki",74,151,NA,"8089"
"345788","McDowell, Graeme",52,147,NA,"8089"
"352988","McIlroy, Rory",9,134,280,"8089"
"360188","Merritt, Troy",31,141,288,"8089"
"367388","Mickelson, Phil",18,144,284,"8089"
"374588","Moore, Ryan",47,145,293,"8089"
"381788","Na, Kevin",37,140,289,"8089"
"388988","Oosthuizen, Louis",37,144,289,"8089"
"396188","Piercy, Scott",24,144,287,"8089"
"403388","Poulter, Ian",64,149,NA,"8089"
"410588","Reed, Patrick",13,143,282,"8089"
"417788","Rose, Justin",24,142,287,"8089"
"424988","Schwartzel, Charl",74,151,NA,"8089"
"432188","Scott, Adam",4,140,279,"8089"
"439388","Simpson, Webb",24,145,287,"8089"
"446588","Singh, Vijay",76,153,NA,"8089"
"453788","Smith, Cameron",40,142,290,"8089"
"460988","Snedeker, Brandt",31,144,288,"8089"
"468188","Spieth, Jordan",3,139,276,"8089"
"475388","Stenson, Henrik",11,138,281,"8089"
"482588","Streb, Robert",68,150,NA,"8089"
"489788","Streelman, Kevin",52,147,NA,"8089"
"496988","Sullivan, Andy",4,141,279,"8089"
"504188","Taylor, Vaughn",52,147,NA,"8089"
"511388","Thomas, Justin",24,144,287,"8089"
"518588","Walker, Jimmy",4,135,279,"8089"
"525788","Watson, Bubba",43,145,291,"8089"
"532988","Weir, Mike",79,159,NA,"8089"
"540188","Westwood, Lee",51,143,298,"8089"
"547388","Wiesberger, Bernd",9,140,280,"8089"
"554588","Willett, Danny",15,142,283,"8089"
"561788","Wood, Chris",11,141,281,"8089"
"190","An, Byeong Hun",57,147,NA,"8090"
"7389","Aphibarnrat, Kiradech",79,154,NA,"8090"
"14589","Berger, Daniel",77,152,NA,"8090"
"21789","Bowditch, Steven",65,148,NA,"8090"
"28989","Bradley, Keegan",28,146,287,"8090"
"36189","Cabrera Bello, Rafa",34,146,289,"8090"
"43389","Cabrera, Angel",55,146,296,"8090"
"50589","Casey, Paul",34,146,289,"8090"
"57789","Clarke, Darren",34,145,289,"8090"
"64989","Day, Jason",3,135,274,"8090"
"72189","DeChambeau, Bryson",75,150,NA,"8090"
"79389","Donaldson, Jamie",65,148,NA,"8090"
"86589","Dubuisson, Victor",57,147,NA,"8090"
"93789","Dufner, Jason",25,146,286,"8090"
"100989","Els, Ernie",30,144,288,"8090"
"108189","English, Harris",44,141,292,"8090"
"115389","Fitzpatrick, Matthew",30,144,288,"8090"
"122589","Fowler, Rickie",10,145,282,"8090"
"129789","Garcia, Sergio",18,141,284,"8090"
"136989","Gomez, Fabian",50,145,294,"8090"
"144189","Grace, Branden",57,147,NA,"8090"
"151389","Grillo, Emiliano",44,145,292,"8090"
"158589","Haas, Bill",18,138,284,"8090"
"165789","Herman, Jim",23,146,285,"8090"
"172989","Hoffman, Charley",25,145,286,"8090"
"180189","Holmes, J.B.",13,143,283,"8090"
"187389","Horschel, Billy",28,144,287,"8090"
"194589","Immelman, Trevor",47,146,293,"8090"
"201789","Jaidee, Thongchai",65,148,NA,"8090"
"208989","Johnson, Dustin",5,138,280,"8090"
"216189","Johnson, Zach",54,146,295,"8090"
"223389","Kaufman, Smylie",50,145,294,"8090"
"230589","Kaymer, Martin",70,149,NA,"8090"
"237789","Kirk, Chris",8,142,281,"8090"
"244989","Kisner, Kevin",75,150,NA,"8090"
"252189","Kjeldsen, Soren",47,145,293,"8090"
"259389","Knox, Russell",65,148,NA,"8090"
"266589","Koepka, Brooks",47,146,293,"8090"
"273789","Kuchar, Matt",13,141,283,"8090"
"280989","Lahiri, Anirban",18,143,284,"8090"
"288189","Langer, Bernhard",44,145,292,"8090"
"295389","Lee, Danny",18,140,284,"8090"
"302589","Leishman, Marc",25,146,286,"8090"
"309789","Lingmerth, David",70,149,NA,"8090"
"316989","Love III, Davis",5,143,280,"8090"
"324189","Lowry, Shane",2,137,273,"8090"
"331389","Mahan, Hunter",13,144,283,"8090"
"338589","Matsuyama, Hideki",34,142,289,"8090"
"345789","McDowell, Graeme",30,144,288,"8090"
"352989","McIlroy, Rory",1,133,272,"8090"
"360189","Merritt, Troy",65,148,NA,"8090"
"367389","Mickelson, Phil",57,147,NA,"8090"
"374589","Moore, Ryan",57,147,NA,"8090"
"381789","Na, Kevin",34,145,289,"8090"
"388989","Oosthuizen, Louis",30,143,288,"8090"
"396189","Piercy, Scott",57,147,NA,"8090"
"403389","Poulter, Ian",70,149,NA,"8090"
"410589","Reed, Patrick",18,143,284,"8090"
"417789","Rose, Justin",13,139,283,"8090"
"424989","Schwartzel, Charl",70,149,NA,"8090"
"432189","Scott, Adam",10,139,282,"8090"
"439389","Simpson, Webb",34,143,289,"8090"
"446589","Singh, Vijay",50,145,294,"8090"
"453789","Smith, Cameron",77,152,NA,"8090"
"460989","Snedeker, Brandt",57,147,NA,"8090"
"468189","Spieth, Jordan",8,139,281,"8090"
"475389","Stenson, Henrik",23,146,285,"8090"
"482589","Streb, Robert",10,141,282,"8090"
"489789","Streelman, Kevin",50,146,294,"8090"
"496989","Sullivan, Andy",70,149,NA,"8090"
"504189","Taylor, Vaughn",34,143,289,"8090"
"511389","Thomas, Justin",57,147,NA,"8090"
"518589","Walker, Jimmy",34,138,289,"8090"
"525789","Watson, Bubba",43,141,290,"8090"
"532989","Weir, Mike",55,146,296,"8090"
"540189","Westwood, Lee",34,143,289,"8090"
"547389","Wiesberger, Bernd",5,141,280,"8090"
"554589","Willett, Danny",13,142,283,"8090"
"561789","Wood, Chris",4,138,276,"8090"
"191","An, Byeong Hun",29,146,287,"8091"
"7390","Aphibarnrat, Kiradech",73,151,NA,"8091"
"14590","Berger, Daniel",4,142,279,"8091"
"21790","Bowditch, Steven",61,148,NA,"8091"
"28990","Bradley, Keegan",20,143,285,"8091"
"36190","Cabrera Bello, Rafa",29,145,287,"8091"
"43390","Cabrera, Angel",10,143,282,"8091"
"50590","Casey, Paul",66,149,NA,"8091"
"57790","Clarke, Darren",61,148,NA,"8091"
"64990","Day, Jason",23,146,286,"8091"
"72190","DeChambeau, Bryson",48,145,292,"8091"
"79390","Donaldson, Jamie",54,147,NA,"8091"
"86590","Dubuisson, Victor",48,146,292,"8091"
"93790","Dufner, Jason",29,138,287,"8091"
"100990","Els, Ernie",40,143,290,"8091"
"108190","English, Harris",73,151,NA,"8091"
"115390","Fitzpatrick, Matthew",73,151,NA,"8091"
"122590","Fowler, Rickie",37,144,289,"8091"
"129790","Garcia, Sergio",29,140,287,"8091"
"136990","Gomez, Fabian",15,144,284,"8091"
"144190","Grace, Branden",44,145,291,"8091"
"151390","Grillo, Emiliano",40,142,290,"8091"
"158590","Haas, Bill",13,139,283,"8091"
