"name","modranks","prob","mododds"
"Hoffman, Charley",1,0.2,"4:1"
"McIlroy, Rory",2,0.1,"9:1"
"Fowler, Rickie",2,0.1,"9:1"
"Garcia, Sergio",2,0.1,"9:1"
"Moore, Ryan",2,0.1,"9:1"
"Rose, Justin",2,0.1,"9:1"
"Rahm, Jon",2,0.1,"9:1"
"Westwood, Lee",2,0.1,"9:1"
"Pieters, Thomas",2,0.1,"9:1"
