"name","rank","firstplace","prob","odds"
"Day, Jason",1,2269,0.2269,0.293493726555426
"Spieth, Jordan",1,1742,0.1742,0.210946960523129
"McIlroy, Rory",1,1023,0.1023,0.113957892391668
"Johnson, Dustin",1,777,0.0777,0.0842459069717012
"Fowler, Rickie",1,629,0.0629,0.0671219720414043
"Stenson, Henrik",1,541,0.0541,0.057194206575748
"Watson, Bubba",1,485,0.0485,0.0509721492380452
"Scott, Adam",1,409,0.0409,0.0426441455531227
"Mickelson, Phil",1,362,0.0362,0.0375596596804316
"Reed, Patrick",1,272,0.0272,0.0279605263157895
"Matsuyama, Hideki",1,252,0.0252,0.0258514567090685
"Rose, Justin",1,251,0.0251,0.0257462303826033
"Snedeker, Brandt",1,189,0.0189,0.0192640913260626
"Garcia, Sergio",1,164,0.0164,0.0166734444896299
"Koepka, Brooks",1,137,0.0137,0.013890297069857
"Casey, Paul",1,127,0.0127,0.0128633647320976
"Johnson, Zach",1,120,0.012,0.0121457489878543
"Schwartzel, Charl",1,117,0.0117,0.0118385105737124
"Kuchar, Matt",1,117,0.0117,0.0118385105737124
"Oosthuizen, Louis",1,114,0.0114,0.0115314586283633
"Kisner, Kevin",1,105,0.0105,0.010611419909045
"Walker, Jimmy",1,90,0.009,0.00908173562058527
"Grace, Branden",1,89,0.0089,0.00897992129956614
"Haas, Bill",1,84,0.0084,0.00847115772488907
"Willett, Danny",1,83,0.0083,0.00836946657255218
"Na, Kevin",1,81,0.0081,0.00816614578082468
"Holmes, J.B.",1,80,0.008,0.00806451612903226
"Dufner, Jason",1,71,0.0071,0.00715077047033941
"Moore, Ryan",1,70,0.007,0.00704934541792548
"Kirk, Chris",1,69,0.0069,0.00694794079146108
"Leishman, Marc",1,67,0.0067,0.00674519279170442
"Knox, Russell",1,61,0.0061,0.0061374383740819
"Cabrera Bello, Rafa",1,53,0.0053,0.00532823967025234
"Berger, Daniel",1,48,0.0048,0.00482315112540193
"Kaufman, Smylie",1,48,0.0048,0.00482315112540193
"Piercy, Scott",1,47,0.0047,0.00472219431327238
"English, Harris",1,46,0.0046,0.00462125778581475
"Lingmerth, David",1,44,0.0044,0.00441944556046605
"Bradley, Keegan",1,44,0.0044,0.00441944556046605
"Thomas, Justin",1,38,0.0038,0.00381449508130897
"Grillo, Emiliano",1,36,0.0036,0.00361300682456845
"Hoffman, Charley",1,33,0.0033,0.00331092605598475
"Merritt, Troy",1,31,0.0031,0.00310963988363928
"An, Byeong Hun",1,30,0.003,0.00300902708124373
"Simpson, Webb",1,30,0.003,0.00300902708124373
"Streelman, Kevin",1,28,0.0028,0.00280786201363819
"Lee, Danny",1,28,0.0028,0.00280786201363819
"Gomez, Fabian",1,27,0.0027,0.00270730973628798
"Horschel, Billy",1,27,0.0027,0.00270730973628798
"Kjeldsen, Soren",1,24,0.0024,0.00240577385725742
"Fitzpatrick, Matthew",1,24,0.0024,0.00240577385725742
"Streb, Robert",1,21,0.0021,0.00210441928048903
"Lahiri, Anirban",1,20,0.002,0.00200400801603206
"McDowell, Graeme",1,16,0.0016,0.0016025641025641
"Lowry, Shane",1,14,0.0014,0.00140196274784699
"Sullivan, Andy",1,13,0.0013,0.00130169219985982
"Jaidee, Thongchai",1,11,0.0011,0.00110121133246571
"Herman, Jim",1,11,0.0011,0.00110121133246571
"Taylor, Vaughn",1,10,0.001,0.001001001001001
"Donaldson, Jamie",1,10,0.001,0.001001001001001
"Westwood, Lee",1,9,9e-04,0.000900810729656691
"Wood, Chris",1,9,9e-04,0.000900810729656691
"Els, Ernie",1,8,8e-04,0.000800640512409928
"Kaymer, Martin",1,7,7e-04,0.000700490343240268
"Smith, Cameron",1,6,6e-04,0.000600360216129678
"Poulter, Ian",1,5,5e-04,0.000500250125062531
"Wiesberger, Bernd",1,5,5e-04,0.000500250125062531
"Aphibarnrat, Kiradech",1,4,4e-04,0.00040016006402561
"Cabrera, Angel",1,4,4e-04,0.00040016006402561
"Mahan, Hunter",1,4,4e-04,0.00040016006402561
"DeChambeau, Bryson",1,3,3e-04,0.000300090027008102
"Singh, Vijay",1,3,3e-04,0.000300090027008102
"Immelman, Trevor",1,1,1e-04,0.0001000100010001
"Day, Jason",2,1286,0.1286,0.147578609134726
"Spieth, Jordan",2,1149,0.1149,0.129815840018077
"McIlroy, Rory",2,938,0.0938,0.103509159126021
"Johnson, Dustin",2,683,0.0683,0.0733068584308254
"Stenson, Henrik",2,594,0.0594,0.0631511800978099
"Fowler, Rickie",2,539,0.0539,0.0569707219110031
"Watson, Bubba",2,466,0.0466,0.0488777008600797
"Scott, Adam",2,423,0.0423,0.0441683199331732
"Mickelson, Phil",2,373,0.0373,0.0387451958034694
"Reed, Patrick",2,354,0.0354,0.0366991499066971
"Matsuyama, Hideki",2,282,0.0282,0.0290183165260342
"Rose, Justin",2,277,0.0277,0.0284891494394734
"Garcia, Sergio",2,245,0.0245,0.0251153254741158
"Snedeker, Brandt",2,208,0.0208,0.0212418300653595
"Koepka, Brooks",2,190,0.019,0.0193679918450561
"Casey, Paul",2,174,0.0174,0.0177081213108081
"Kuchar, Matt",2,161,0.0161,0.0163634515702815
"Johnson, Zach",2,161,0.0161,0.0163634515702815
"Schwartzel, Charl",2,160,0.016,0.016260162601626
"Na, Kevin",2,143,0.0143,0.0145074566298062
"Oosthuizen, Louis",2,136,0.0136,0.0137875101378751
"Walker, Jimmy",2,132,0.0132,0.0133765707336846
"Kisner, Kevin",2,128,0.0128,0.0129659643435981
"Moore, Ryan",2,128,0.0128,0.0129659643435981
"Knox, Russell",2,126,0.0126,0.0127607859023699
"Grace, Branden",2,124,0.0124,0.012555690562981
"Willett, Danny",2,123,0.0123,0.0124531740407006
"Berger, Daniel",2,101,0.0101,0.0102030508132135
"Holmes, J.B.",2,100,0.01,0.0101010101010101
"Haas, Bill",2,100,0.01,0.0101010101010101
"Thomas, Justin",2,97,0.0097,0.00979501161264263
"Dufner, Jason",2,97,0.0097,0.00979501161264263
"Leishman, Marc",2,94,0.0094,0.00948919846557642
"Cabrera Bello, Rafa",2,86,0.0086,0.00867460157353238
"Grillo, Emiliano",2,78,0.0078,0.00786131828260431
"Kaufman, Smylie",2,74,0.0074,0.0074551682450131
"Horschel, Billy",2,69,0.0069,0.00694794079146108
"Kirk, Chris",2,67,0.0067,0.00674519279170442
"Simpson, Webb",2,62,0.0062,0.00623867981485208
"English, Harris",2,61,0.0061,0.0061374383740819
"Bradley, Keegan",2,55,0.0055,0.00553041729512318
"Piercy, Scott",2,49,0.0049,0.00492412822831876
"An, Byeong Hun",2,46,0.0046,0.00462125778581475
"Lingmerth, David",2,42,0.0042,0.00421771440048202
"Kjeldsen, Soren",2,41,0.0041,0.00411687920473943
"Gomez, Fabian",2,40,0.004,0.00401606425702811
"McDowell, Graeme",2,39,0.0039,0.00391526955124987
"Lee, Danny",2,38,0.0038,0.00381449508130897
"Hoffman, Charley",2,38,0.0038,0.00381449508130897
"Merritt, Troy",2,38,0.0038,0.00381449508130897
"Streb, Robert",2,36,0.0036,0.00361300682456845
"Streelman, Kevin",2,36,0.0036,0.00361300682456845
"Taylor, Vaughn",2,33,0.0033,0.00331092605598475
"Fitzpatrick, Matthew",2,27,0.0027,0.00270730973628798
"Lowry, Shane",2,26,0.0026,0.00260677762181672
"Westwood, Lee",2,25,0.0025,0.0025062656641604
"Donaldson, Jamie",2,25,0.0025,0.0025062656641604
"Lahiri, Anirban",2,25,0.0025,0.0025062656641604
"DeChambeau, Bryson",2,22,0.0022,0.00220485067147725
"Sullivan, Andy",2,20,0.002,0.00200400801603206
"Kaymer, Martin",2,19,0.0019,0.00190361687205691
"Jaidee, Thongchai",2,18,0.0018,0.00180324584251653
"Singh, Vijay",2,18,0.0018,0.00180324584251653
"Poulter, Ian",2,15,0.0015,0.00150225338007011
"Herman, Jim",2,15,0.0015,0.00150225338007011
"Smith, Cameron",2,13,0.0013,0.00130169219985982
"Aphibarnrat, Kiradech",2,12,0.0012,0.00120144173007609
"Mahan, Hunter",2,10,0.001,0.001001001001001
"Wood, Chris",2,9,9e-04,0.000900810729656691
"Wiesberger, Bernd",2,8,8e-04,0.000800640512409928
"Els, Ernie",2,7,7e-04,0.000700490343240268
"Love III, Davis",2,7,7e-04,0.000700490343240268
"Cabrera, Angel",2,7,7e-04,0.000700490343240268
"Langer, Bernhard",2,7,7e-04,0.000700490343240268
"Immelman, Trevor",2,1,1e-04,0.0001000100010001
"Day, Jason",3,957,0.0957,0.105827712042464
"Spieth, Jordan",3,890,0.089,0.0976948408342481
"McIlroy, Rory",3,731,0.0731,0.0788650339842486
"Johnson, Dustin",3,552,0.0552,0.0584250635055038
"Fowler, Rickie",3,522,0.0522,0.0550749103186326
"Stenson, Henrik",3,500,0.05,0.0526315789473684
"Watson, Bubba",3,460,0.046,0.0482180293501048
"Scott, Adam",3,442,0.0442,0.0462439840970914
"Mickelson, Phil",3,397,0.0397,0.0413412475268145
"Reed, Patrick",3,346,0.0346,0.0358400662937642
"Matsuyama, Hideki",3,325,0.0325,0.0335917312661499
"Rose, Justin",3,310,0.031,0.0319917440660475
"Garcia, Sergio",3,277,0.0277,0.0284891494394734
"Snedeker, Brandt",3,253,0.0253,0.0259567046270647
"Casey, Paul",3,215,0.0215,0.0219724067450179
"Johnson, Zach",3,191,0.0191,0.0194719135487817
"Koepka, Brooks",3,188,0.0188,0.0191602119853241
"Kuchar, Matt",3,186,0.0186,0.0189525168127165
"Grace, Branden",3,158,0.0158,0.016053647632595
"Schwartzel, Charl",3,157,0.0157,0.015950421619425
"Kisner, Kevin",3,144,0.0144,0.0146103896103896
"Na, Kevin",3,143,0.0143,0.0145074566298062
"Walker, Jimmy",3,142,0.0142,0.0144045445323595
"Oosthuizen, Louis",3,140,0.014,0.0141987829614604
"Moore, Ryan",3,132,0.0132,0.0133765707336846
"Holmes, J.B.",3,128,0.0128,0.0129659643435981
"Willett, Danny",3,127,0.0127,0.0128633647320976
"Leishman, Marc",3,123,0.0123,0.0124531740407006
"Dufner, Jason",3,118,0.0118,0.0119409026512852
"Knox, Russell",3,117,0.0117,0.0118385105737124
"Haas, Bill",3,117,0.0117,0.0118385105737124
"Kirk, Chris",3,111,0.0111,0.0112245929821013
"Thomas, Justin",3,94,0.0094,0.00948919846557642
"Berger, Daniel",3,89,0.0089,0.00897992129956614
"Piercy, Scott",3,86,0.0086,0.00867460157353238
"English, Harris",3,84,0.0084,0.00847115772488907
"Cabrera Bello, Rafa",3,82,0.0082,0.00826779592659811
"Grillo, Emiliano",3,79,0.0079,0.00796290696502369
"Simpson, Webb",3,79,0.0079,0.00796290696502369
"Bradley, Keegan",3,78,0.0078,0.00786131828260431
"Lingmerth, David",3,72,0.0072,0.0072522159548751
"Horschel, Billy",3,68,0.0068,0.00684655658477648
"An, Byeong Hun",3,65,0.0065,0.00654252642174132
"Kjeldsen, Soren",3,62,0.0062,0.00623867981485208
"Kaufman, Smylie",3,60,0.006,0.00603621730382294
"Hoffman, Charley",3,59,0.0059,0.00593501659792777
"Lee, Danny",3,52,0.0052,0.00522718134298351
"Streelman, Kevin",3,52,0.0052,0.00522718134298351
"Lowry, Shane",3,50,0.005,0.0050251256281407
"Streb, Robert",3,49,0.0049,0.00492412822831876
"Merritt, Troy",3,48,0.0048,0.00482315112540193
"Taylor, Vaughn",3,43,0.0043,0.00431856985035653
"McDowell, Graeme",3,42,0.0042,0.00421771440048202
"Lahiri, Anirban",3,42,0.0042,0.00421771440048202
"Gomez, Fabian",3,41,0.0041,0.00411687920473943
"Jaidee, Thongchai",3,41,0.0041,0.00411687920473943
"Donaldson, Jamie",3,40,0.004,0.00401606425702811
"Herman, Jim",3,31,0.0031,0.00310963988363928
"Westwood, Lee",3,31,0.0031,0.00310963988363928
"Fitzpatrick, Matthew",3,30,0.003,0.00300902708124373
"Smith, Cameron",3,23,0.0023,0.00230530219504861
"DeChambeau, Bryson",3,22,0.0022,0.00220485067147725
"Aphibarnrat, Kiradech",3,22,0.0022,0.00220485067147725
"Els, Ernie",3,22,0.0022,0.00220485067147725
"Kaymer, Martin",3,20,0.002,0.00200400801603206
"Sullivan, Andy",3,19,0.0019,0.00190361687205691
"Wood, Chris",3,19,0.0019,0.00190361687205691
"Singh, Vijay",3,19,0.0019,0.00190361687205691
"Poulter, Ian",3,16,0.0016,0.0016025641025641
"Wiesberger, Bernd",3,12,0.0012,0.00120144173007609
"Cabrera, Angel",3,11,0.0011,0.00110121133246571
"Mahan, Hunter",3,9,9e-04,0.000900810729656691
"Love III, Davis",3,6,6e-04,0.000600360216129678
"Langer, Bernhard",3,5,5e-04,0.000500250125062531
"Immelman, Trevor",3,3,3e-04,0.000300090027008102
"Dubuisson, Victor",3,2,2e-04,0.0002000400080016
"Day, Jason",4,730,0.073,0.0787486515641855
"Spieth, Jordan",4,709,0.0709,0.0763104079216446
"McIlroy, Rory",4,606,0.0606,0.0645092612305727
"Johnson, Dustin",4,518,0.0518,0.0546298249314491
"Fowler, Rickie",4,503,0.0503,0.0529640939243972
"Watson, Bubba",4,472,0.0472,0.0495382031905961
"Stenson, Henrik",4,445,0.0445,0.0465724751439037
"Scott, Adam",4,421,0.0421,0.0439503079653408
"Mickelson, Phil",4,376,0.0376,0.0390689941812136
"Matsuyama, Hideki",4,317,0.0317,0.0327377878756584
"Reed, Patrick",4,310,0.031,0.0319917440660475
"Rose, Justin",4,276,0.0276,0.0283833813245578
"Garcia, Sergio",4,274,0.0274,0.0281719103434094
"Snedeker, Brandt",4,259,0.0259,0.026588645929576
"Johnson, Zach",4,209,0.0209,0.021346134204882
"Casey, Paul",4,208,0.0208,0.0212418300653595
"Koepka, Brooks",4,203,0.0203,0.0207206287639073
"Schwartzel, Charl",4,191,0.0191,0.0194719135487817
"Kuchar, Matt",4,180,0.018,0.0183299389002037
"Na, Kevin",4,180,0.018,0.0183299389002037
"Oosthuizen, Louis",4,172,0.0172,0.0175010175010175
"Grace, Branden",4,170,0.017,0.017293997965412
"Walker, Jimmy",4,164,0.0164,0.0166734444896299
"Moore, Ryan",4,162,0.0162,0.0164667615368977
"Willett, Danny",4,155,0.0155,0.015744032503809
"Leishman, Marc",4,148,0.0148,0.0150223304912708
"Knox, Russell",4,142,0.0142,0.0144045445323595
"Holmes, J.B.",4,135,0.0135,0.0136847440446021
"Kisner, Kevin",4,134,0.0134,0.0135819987837016
"Berger, Daniel",4,132,0.0132,0.0133765707336846
"Dufner, Jason",4,122,0.0122,0.0123506782749544
"Haas, Bill",4,121,0.0121,0.0122482032594392
"Thomas, Justin",4,112,0.0112,0.0113268608414239
"Piercy, Scott",4,111,0.0111,0.0112245929821013
"Cabrera Bello, Rafa",4,110,0.011,0.0111223458038423
"Kirk, Chris",4,103,0.0103,0.010407194099222
"Lingmerth, David",4,96,0.0096,0.00969305331179321
"Grillo, Emiliano",4,93,0.0093,0.009387301907742
"Kaufman, Smylie",4,91,0.0091,0.0091835704914724
"Hoffman, Charley",4,88,0.0088,0.00887812752219532
"Bradley, Keegan",4,88,0.0088,0.00887812752219532
"Kjeldsen, Soren",4,87,0.0087,0.00877635428225562
"Simpson, Webb",4,84,0.0084,0.00847115772488907
"Horschel, Billy",4,79,0.0079,0.00796290696502369
"English, Harris",4,74,0.0074,0.0074551682450131
"An, Byeong Hun",4,67,0.0067,0.00674519279170442
"Streb, Robert",4,60,0.006,0.00603621730382294
"Streelman, Kevin",4,58,0.0058,0.00583383625025146
"Lowry, Shane",4,55,0.0055,0.00553041729512318
"Lee, Danny",4,53,0.0053,0.00532823967025234
"Gomez, Fabian",4,50,0.005,0.0050251256281407
"Merritt, Troy",4,48,0.0048,0.00482315112540193
"Lahiri, Anirban",4,45,0.0045,0.00452034153691612
"Jaidee, Thongchai",4,45,0.0045,0.00452034153691612
"Fitzpatrick, Matthew",4,44,0.0044,0.00441944556046605
"McDowell, Graeme",4,43,0.0043,0.00431856985035653
"Kaymer, Martin",4,43,0.0043,0.00431856985035653
"Taylor, Vaughn",4,42,0.0042,0.00421771440048202
"Donaldson, Jamie",4,40,0.004,0.00401606425702811
"Herman, Jim",4,38,0.0038,0.00381449508130897
"Poulter, Ian",4,33,0.0033,0.00331092605598475
"Westwood, Lee",4,30,0.003,0.00300902708124373
"Sullivan, Andy",4,28,0.0028,0.00280786201363819
"DeChambeau, Bryson",4,26,0.0026,0.00260677762181672
"Els, Ernie",4,26,0.0026,0.00260677762181672
"Wood, Chris",4,25,0.0025,0.0025062656641604
"Singh, Vijay",4,24,0.0024,0.00240577385725742
"Cabrera, Angel",4,22,0.0022,0.00220485067147725
"Smith, Cameron",4,19,0.0019,0.00190361687205691
"Aphibarnrat, Kiradech",4,18,0.0018,0.00180324584251653
"Wiesberger, Bernd",4,16,0.0016,0.0016025641025641
"Mahan, Hunter",4,11,0.0011,0.00110121133246571
"Love III, Davis",4,10,0.001,0.001001001001001
"Langer, Bernhard",4,4,4e-04,0.00040016006402561
"Dubuisson, Victor",4,1,1e-04,0.0001000100010001
"Immelman, Trevor",4,1,1e-04,0.0001000100010001
"Bowditch, Steven",4,1,1e-04,0.0001000100010001
"Spieth, Jordan",5,580,0.058,0.0615711252653928
"McIlroy, Rory",5,568,0.0568,0.0602205258693808
"Day, Jason",5,555,0.0555,0.0587612493382742
"Johnson, Dustin",5,490,0.049,0.0515247108307045
"Fowler, Rickie",5,464,0.0464,0.0486577181208054
"Stenson, Henrik",5,405,0.0405,0.0422094841063054
"Watson, Bubba",5,391,0.0391,0.0406910188365074
"Scott, Adam",5,367,0.0367,0.0380982040901069
"Reed, Patrick",5,327,0.0327,0.0338054378166029
"Mickelson, Phil",5,321,0.0321,0.0331645831180907
"Rose, Justin",5,315,0.0315,0.0325245224574084
"Matsuyama, Hideki",5,306,0.0306,0.0315659170621003
"Casey, Paul",5,250,0.025,0.0256410256410256
"Garcia, Sergio",5,245,0.0245,0.0251153254741158
"Snedeker, Brandt",5,245,0.0245,0.0251153254741158
"Koepka, Brooks",5,218,0.0218,0.0222858311183807
"Johnson, Zach",5,208,0.0208,0.0212418300653595
"Na, Kevin",5,202,0.0202,0.0206164523372117
"Schwartzel, Charl",5,189,0.0189,0.0192640913260626
"Kuchar, Matt",5,185,0.0185,0.0188487009679063
"Willett, Danny",5,177,0.0177,0.0180189351521938
"Moore, Ryan",5,170,0.017,0.017293997965412
"Grace, Branden",5,168,0.0168,0.0170870626525631
"Oosthuizen, Louis",5,165,0.0165,0.0167768174885613
"Walker, Jimmy",5,163,0.0163,0.0165700925078784
"Kisner, Kevin",5,157,0.0157,0.015950421619425
"Berger, Daniel",5,147,0.0147,0.0149193139145438
"Haas, Bill",5,143,0.0143,0.0145074566298062
"Holmes, J.B.",5,142,0.0142,0.0144045445323595
"Knox, Russell",5,137,0.0137,0.013890297069857
"Leishman, Marc",5,132,0.0132,0.0133765707336846
"Thomas, Justin",5,129,0.0129,0.0130685847431871
"Cabrera Bello, Rafa",5,124,0.0124,0.012555690562981
"Kirk, Chris",5,118,0.0118,0.0119409026512852
"Dufner, Jason",5,115,0.0115,0.0116337885685382
"Grillo, Emiliano",5,107,0.0107,0.0108157282927322
"Lingmerth, David",5,101,0.0101,0.0102030508132135
"Piercy, Scott",5,98,0.0098,0.00989699050696829
"Simpson, Webb",5,98,0.0098,0.00989699050696829
"Kaufman, Smylie",5,96,0.0096,0.00969305331179321
"English, Harris",5,95,0.0095,0.00959111559818273
"Horschel, Billy",5,95,0.0095,0.00959111559818273
"Hoffman, Charley",5,86,0.0086,0.00867460157353238
"Kjeldsen, Soren",5,83,0.0083,0.00836946657255218
"An, Byeong Hun",5,79,0.0079,0.00796290696502369
"Bradley, Keegan",5,77,0.0077,0.00775975007558198
"Streb, Robert",5,70,0.007,0.00704934541792548
"Merritt, Troy",5,69,0.0069,0.00694794079146108
"Streelman, Kevin",5,63,0.0063,0.00633994163228339
"Lahiri, Anirban",5,60,0.006,0.00603621730382294
"Gomez, Fabian",5,56,0.0056,0.00563153660498793
"Jaidee, Thongchai",5,55,0.0055,0.00553041729512318
"Taylor, Vaughn",5,54,0.0054,0.00542931831892218
"Lowry, Shane",5,54,0.0054,0.00542931831892218
"Lee, Danny",5,53,0.0053,0.00532823967025234
"Westwood, Lee",5,50,0.005,0.0050251256281407
"McDowell, Graeme",5,50,0.005,0.0050251256281407
"Donaldson, Jamie",5,49,0.0049,0.00492412822831876
"Herman, Jim",5,44,0.0044,0.00441944556046605
"Fitzpatrick, Matthew",5,40,0.004,0.00401606425702811
"DeChambeau, Bryson",5,35,0.0035,0.00351229302558956
"Kaymer, Martin",5,28,0.0028,0.00280786201363819
"Poulter, Ian",5,27,0.0027,0.00270730973628798
"Wiesberger, Bernd",5,26,0.0026,0.00260677762181672
"Singh, Vijay",5,26,0.0026,0.00260677762181672
"Els, Ernie",5,24,0.0024,0.00240577385725742
"Sullivan, Andy",5,23,0.0023,0.00230530219504861
"Smith, Cameron",5,22,0.0022,0.00220485067147725
"Aphibarnrat, Kiradech",5,21,0.0021,0.00210441928048903
"Wood, Chris",5,19,0.0019,0.00190361687205691
"Mahan, Hunter",5,18,0.0018,0.00180324584251653
"Love III, Davis",5,16,0.0016,0.0016025641025641
"Cabrera, Angel",5,14,0.0014,0.00140196274784699
"Langer, Bernhard",5,8,8e-04,0.000800640512409928
"Bowditch, Steven",5,2,2e-04,0.0002000400080016
"Immelman, Trevor",5,2,2e-04,0.0002000400080016
"Dubuisson, Victor",5,1,1e-04,0.0001000100010001
"Spieth, Jordan",6,505,0.0505,0.0531858873091101
"McIlroy, Rory",6,500,0.05,0.0526315789473684
"Day, Jason",6,459,0.0459,0.0481081647626035
"Johnson, Dustin",6,441,0.0441,0.0461345329009311
"Fowler, Rickie",6,436,0.0436,0.0455876202425763
"Watson, Bubba",6,422,0.0422,0.0440593025683859
"Stenson, Henrik",6,393,0.0393,0.0409076714895389
"Scott, Adam",6,355,0.0355,0.0368066355624676
"Mickelson, Phil",6,354,0.0354,0.0366991499066971
"Rose, Justin",6,302,0.0302,0.0311404413281089
"Matsuyama, Hideki",6,290,0.029,0.0298661174047374
"Reed, Patrick",6,279,0.0279,0.0287007509515482
"Garcia, Sergio",6,260,0.026,0.026694045174538
"Snedeker, Brandt",6,248,0.0248,0.0254306808859721
"Koepka, Brooks",6,232,0.0232,0.0237510237510237
"Casey, Paul",6,228,0.0228,0.0233319688907081
"Kuchar, Matt",6,219,0.0219,0.0223903486351089
"Johnson, Zach",6,211,0.0211,0.0215548064153642
"Schwartzel, Charl",6,206,0.0206,0.0210332856851133
"Grace, Branden",6,188,0.0188,0.0191602119853241
"Na, Kevin",6,179,0.0179,0.0182262498727217
"Kisner, Kevin",6,178,0.0178,0.0181225819588678
"Oosthuizen, Louis",6,177,0.0177,0.0180189351521938
"Moore, Ryan",6,177,0.0177,0.0180189351521938
"Knox, Russell",6,165,0.0165,0.0167768174885613
"Holmes, J.B.",6,162,0.0162,0.0164667615368977
"Walker, Jimmy",6,156,0.0156,0.0158472165786266
"Leishman, Marc",6,153,0.0153,0.0155377272265665
"Dufner, Jason",6,153,0.0153,0.0155377272265665
"Willett, Danny",6,151,0.0151,0.015331505736623
"Thomas, Justin",6,147,0.0147,0.0149193139145438
"Haas, Bill",6,142,0.0142,0.0144045445323595
"Cabrera Bello, Rafa",6,137,0.0137,0.013890297069857
"Berger, Daniel",6,134,0.0134,0.0135819987837016
"Kirk, Chris",6,131,0.0131,0.013273887931908
"Grillo, Emiliano",6,126,0.0126,0.0127607859023699
"Simpson, Webb",6,119,0.0119,0.0120433154539014
"Kaufman, Smylie",6,117,0.0117,0.0118385105737124
"Piercy, Scott",6,113,0.0113,0.0114291493880854
"Lingmerth, David",6,103,0.0103,0.010407194099222
"Kjeldsen, Soren",6,100,0.01,0.0101010101010101
"An, Byeong Hun",6,96,0.0096,0.00969305331179321
"English, Harris",6,94,0.0094,0.00948919846557642
"Bradley, Keegan",6,93,0.0093,0.009387301907742
"Horschel, Billy",6,88,0.0088,0.00887812752219532
"Hoffman, Charley",6,88,0.0088,0.00887812752219532
"Merritt, Troy",6,83,0.0083,0.00836946657255218
"Streb, Robert",6,78,0.0078,0.00786131828260431
"Lee, Danny",6,74,0.0074,0.0074551682450131
"Lahiri, Anirban",6,70,0.007,0.00704934541792548
"McDowell, Graeme",6,70,0.007,0.00704934541792548
"Streelman, Kevin",6,66,0.0066,0.00664384940608013
"Taylor, Vaughn",6,63,0.0063,0.00633994163228339
"Lowry, Shane",6,59,0.0059,0.00593501659792777
"Gomez, Fabian",6,56,0.0056,0.00563153660498793
"Fitzpatrick, Matthew",6,56,0.0056,0.00563153660498793
"Donaldson, Jamie",6,53,0.0053,0.00532823967025234
"Jaidee, Thongchai",6,53,0.0053,0.00532823967025234
"Westwood, Lee",6,43,0.0043,0.00431856985035653
"Sullivan, Andy",6,41,0.0041,0.00411687920473943
"Herman, Jim",6,40,0.004,0.00401606425702811
"Kaymer, Martin",6,37,0.0037,0.00371374084111211
"Singh, Vijay",6,35,0.0035,0.00351229302558956
"Aphibarnrat, Kiradech",6,35,0.0035,0.00351229302558956
"DeChambeau, Bryson",6,33,0.0033,0.00331092605598475
"Cabrera, Angel",6,32,0.0032,0.00321027287319422
"Wood, Chris",6,29,0.0029,0.00290843445993381
"Poulter, Ian",6,26,0.0026,0.00260677762181672
"Smith, Cameron",6,24,0.0024,0.00240577385725742
"Wiesberger, Bernd",6,22,0.0022,0.00220485067147725
"Els, Ernie",6,21,0.0021,0.00210441928048903
"Mahan, Hunter",6,18,0.0018,0.00180324584251653
"Love III, Davis",6,17,0.0017,0.00170289492136632
"Langer, Bernhard",6,10,0.001,0.001001001001001
"Dubuisson, Victor",6,5,5e-04,0.000500250125062531
"Immelman, Trevor",6,4,4e-04,0.00040016006402561
"Bowditch, Steven",6,3,3e-04,0.000300090027008102
"Fowler, Rickie",7,432,0.0432,0.0451505016722408
"McIlroy, Rory",7,427,0.0427,0.0446046171524078
"Stenson, Henrik",7,424,0.0424,0.0442773600668337
"Johnson, Dustin",7,407,0.0407,0.0424267695194413
"Spieth, Jordan",7,385,0.0385,0.0400416016640666
"Watson, Bubba",7,368,0.0368,0.0382059800664452
"Day, Jason",7,355,0.0355,0.0368066355624676
"Mickelson, Phil",7,339,0.0339,0.0350895352447987
"Scott, Adam",7,326,0.0326,0.0336985734959686
"Reed, Patrick",7,299,0.0299,0.0308215647871353
"Matsuyama, Hideki",7,298,0.0298,0.0307153164296021
"Rose, Justin",7,295,0.0295,0.0303967027305513
"Koepka, Brooks",7,254,0.0254,0.0260619741432382
"Garcia, Sergio",7,253,0.0253,0.0259567046270647
"Casey, Paul",7,241,0.0241,0.0246951531919254
"Johnson, Zach",7,223,0.0223,0.0228086325048583
"Snedeker, Brandt",7,220,0.022,0.0224948875255624
"Schwartzel, Charl",7,219,0.0219,0.0223903486351089
"Grace, Branden",7,201,0.0201,0.0205122971731809
"Kuchar, Matt",7,196,0.0196,0.0199918400652795
"Kisner, Kevin",7,184,0.0184,0.0187449062754686
"Oosthuizen, Louis",7,184,0.0184,0.0187449062754686
"Na, Kevin",7,182,0.0182,0.0185373803218578
"Moore, Ryan",7,181,0.0181,0.0184336490477645
"Leishman, Marc",7,180,0.018,0.0183299389002037
"Willett, Danny",7,176,0.0176,0.0179153094462541
"Holmes, J.B.",7,168,0.0168,0.0170870626525631
"Haas, Bill",7,155,0.0155,0.015744032503809
"Piercy, Scott",7,149,0.0149,0.0151253679829459
"Berger, Daniel",7,145,0.0145,0.0147133434804668
"Knox, Russell",7,144,0.0144,0.0146103896103896
"Dufner, Jason",7,142,0.0142,0.0144045445323595
"Thomas, Justin",7,139,0.0139,0.0140959334753068
"Walker, Jimmy",7,139,0.0139,0.0140959334753068
"Kirk, Chris",7,132,0.0132,0.0133765707336846
